iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2019"
Total Net Assets,"1,677,384,384.60"
Shares Outstanding,"14,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.14","48.42","48,795.00","2,362,653.90","2,362,653.90","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.14","96.21","24,215.00","2,329,725.15","2,329,725.15","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"SBNY","SIGNATURE BANK","Equity","0.14","128.07","18,164.00","2,326,263.48","2,326,263.48","Financials","B00JQL9","US82669G1040","NASDAQ"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.14","18.51","125,571.00","2,324,319.21","2,324,319.21","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.14","154.18","15,048.00","2,320,100.64","2,320,100.64","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.14","47.97","47,828.00","2,294,309.16","2,294,309.16","Financials","2487407","US27579R1041","NASDAQ"
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.14","16.91","134,839.00","2,280,127.49","2,280,127.49","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.13","29.51","76,706.00","2,263,594.06","2,263,594.06","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.13","52.25","42,657.00","2,228,828.25","2,228,828.25","Financials","2793610","US7841171033","NASDAQ"
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.13","79.26","28,093.00","2,226,651.18","2,226,651.18","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.13","33.50","64,945.00","2,175,657.50","2,175,657.50","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.13","47.58","45,298.00","2,155,278.84","2,155,278.84","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.13","40.42","53,254.00","2,152,526.68","2,152,526.68","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"PK","PARK HOTELS RESORTS INC","Equity","0.12","31.08","66,247.00","2,058,956.76","2,058,956.76","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.12","16.44","124,697.00","2,050,018.68","2,050,018.68","Financials","B1W41J2","US7127041058","NASDAQ"
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.12","22.35","91,031.00","2,034,542.85","2,034,542.85","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.12","97.07","20,812.00","2,020,220.84","2,020,220.84","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.12","143.50","13,893.00","1,993,645.50","1,993,645.50","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.12","32.04","61,557.00","1,972,286.28","1,972,286.28","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.12","100.00","1,969,991.00","1,969,990.76","1,969,990.76","Cash and/or Derivatives","-","-","-"
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.12","51.50","38,210.00","1,967,815.00","1,967,815.00","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.12","20.92","93,952.00","1,965,475.84","1,965,475.84","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.12","69.65","28,011.00","1,950,966.15","1,950,966.15","Financials","B75JX34","US50212V1008","NASDAQ"
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.12","28.59","68,074.00","1,946,235.66","1,946,235.66","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.12","22.72","85,486.00","1,942,241.92","1,942,241.92","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.11","76.90","24,860.00","1,911,734.00","1,911,734.00","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.11","58.06","32,496.00","1,886,717.76","1,886,717.76","Financials","2213204","US2005251036","NASDAQ"
"CONE","CYRUSONE REIT INC","Equity","0.11","52.44","35,932.00","1,884,274.08","1,884,274.08","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.11","107.11","17,192.00","1,841,435.12","1,841,435.12","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.11","451.93","4,013.00","1,813,595.09","1,813,595.09","Financials","2232050","US2253101016","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.11","18.37","98,505.00","1,809,536.85","1,809,536.85","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.11","34.36","52,388.00","1,800,051.68","1,800,051.68","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.11","11.57","155,102.00","1,794,530.14","1,794,530.14","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","34.42","50,983.00","1,754,834.86","1,754,834.86","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.10","52.13","33,130.00","1,727,066.90","1,727,066.90","Financials","B86QM90","PR7331747001","NASDAQ"
"PRI","PRIMERICA INC","Equity","0.10","122.15","14,059.00","1,717,306.85","1,717,306.85","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
