iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Feb 28, 2018"
Total Net Assets,"2,253,097,627.19"
Shares Outstanding,"18,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"STL","STERLING BAN","Equity","0.10","23.25","98,527.00","2,290,752.75","2,290,752.75","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.10","75.00","30,230.00","2,267,250.00","2,267,250.00","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.10","54.27","41,570.00","2,256,003.90","2,256,003.90","Financials","BF429K9","US10922N1037","NASDAQ"
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.10","55.35","40,511.00","2,242,283.85","2,242,283.85","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","128.28","17,428.00","2,235,663.84","2,235,663.84","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.10","13.79","161,245.00","2,223,568.55","2,223,568.55","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.10","24.85","89,052.00","2,212,942.20","2,212,942.20","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.10","25.48","86,223.00","2,196,962.04","2,196,962.04","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","54.58","40,089.00","2,188,057.62","2,188,057.62","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"HHC","HOWARD HUGHES CORP","Equity","0.10","128.19","16,959.00","2,173,974.21","2,173,974.21","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.09","36.48","59,385.00","2,166,364.80","2,166,364.80","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.09","31.57","67,663.00","2,136,120.91","2,136,120.91","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.09","26.81","78,908.00","2,115,523.48","2,115,523.48","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.09","19.19","109,708.00","2,105,296.52","2,105,296.52","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.09","20.03","104,653.00","2,096,199.59","2,096,199.59","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.09","15.54","134,224.00","2,085,840.96","2,085,840.96","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.09","64.55","32,148.00","2,075,153.40","2,075,153.40","Financials","2675097","US72346Q1040","NASDAQ"
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","84.51","24,411.00","2,062,973.61","2,062,973.61","Financials","2425258","US97650W1080","NASDAQ"
"SLM","SLM CORP","Equity","0.09","10.91","188,079.00","2,051,941.89","2,051,941.89","Financials","2101967","US78442P1066","NASDAQ"
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.09","21.31","95,863.00","2,042,840.53","2,042,840.53","Financials","2484389","US9042141039","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.09","85.47","23,654.00","2,021,707.38","2,021,707.38","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","107.91","18,520.00","1,998,493.20","1,998,493.20","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.09","49.90","39,721.00","1,982,077.90","1,982,077.90","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"FNB","FNB CORP","Equity","0.09","14.02","140,730.00","1,973,034.60","1,973,034.60","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.09","90.20","21,652.00","1,953,010.40","1,953,010.40","Financials","2977209","US88224Q1076","NASDAQ"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.09","12.26","159,034.00","1,949,756.84","1,949,756.84","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.09","100.00","1,947,107.00","1,947,107.49","1,947,107.49","Cash and/or Derivatives","-","-","-"
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.08","43.01","45,031.00","1,936,783.31","1,936,783.31","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.08","20.52","94,000.00","1,928,880.00","1,928,880.00","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"HBHC","HANCOCK HOLDING","Equity","0.08","51.70","37,216.00","1,924,067.20","1,924,067.20","Financials","2415497","US4101201097","NASDAQ"
"RYN","RAYONIER REIT INC","Equity","0.08","33.99","56,304.00","1,913,772.96","1,913,772.96","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.08","63.87","29,874.00","1,908,052.38","1,908,052.38","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"IBKC","IBERIABANK CORP","Equity","0.08","80.80","23,560.00","1,903,648.00","1,903,648.00","Financials","2452450","US4508281080","NASDAQ"
"BPOP","POPULAR INC","Equity","0.08","42.01","44,688.00","1,877,342.88","1,877,342.88","Financials","B86QM90","PR7331747001","NASDAQ"
"BKU","BANKUNITED INC","Equity","0.08","40.22","46,539.00","1,871,798.58","1,871,798.58","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"CLNS","COLONY NORTHSTAR INC CLASS A","Equity","0.08","7.78","239,406.00","1,862,578.68","1,862,578.68","Real Estate","BZBYG74","US19625W1045","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.08","97.50","18,950.00","1,847,625.00","1,847,625.00","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"PK","PARK HOTELS RESORTS INC","Equity","0.08","25.99","70,299.00","1,827,071.01","1,827,071.01","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.08","24.70","73,712.00","1,820,686.40","1,820,686.40","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.08","49.34","36,323.00","1,792,176.82","1,792,176.82","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"AGO","ASSURED GUARANTY LTD","Equity","0.08","34.58","51,419.00","1,778,069.02","1,778,069.02","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.08","314.69","5,572.00","1,753,452.68","1,753,452.68","Financials","2232050","US2253101016","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.08","23.84","72,424.00","1,726,588.16","1,726,588.16","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.08","55.19","31,106.00","1,716,740.14","1,716,740.14","Financials","2190277","US1637311028","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.07","22.30","75,340.00","1,680,082.00","1,680,082.00","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD","Equity","0.07","47.21","35,468.00","1,674,444.28","1,674,444.28","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.07","45.09","36,204.00","1,632,438.36","1,632,438.36","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","35.50","45,895.00","1,629,272.50","1,629,272.50","Financials","2905794","US9099071071","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.07","57.63","28,018.00","1,614,677.34","1,614,677.34","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","29.42","54,393.00","1,600,242.06","1,600,242.06","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.07","78.56","20,362.00","1,599,638.72","1,599,638.72","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"HOMB","HOME BANCSHARES INC","Equity","0.07","22.99","69,282.00","1,592,793.18","1,592,793.18","Financials","B17MTL9","US4368932004","NASDAQ"
"EVR","EVERCORE INC CLASS A","Equity","0.07","93.05","16,947.00","1,576,918.35","1,576,918.35","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.07","16.99","91,871.00","1,560,888.29","1,560,888.29","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","7.80","199,537.00","1,556,388.60","1,556,388.60","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","58.46","26,564.00","1,552,931.44","1,552,931.44","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.07","68.96","22,472.00","1,549,669.12","1,549,669.12","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.07","407.10","3,804.00","1,548,608.40","1,548,608.40","Financials","2355582","US31946M1036","NASDAQ"
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.07","21.65","71,028.00","1,537,756.20","1,537,756.20","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.07","8.34","183,653.00","1,531,666.02","1,531,666.02","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.07","82.01","18,603.00","1,525,632.03","1,525,632.03","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.07","19.81","76,483.00","1,515,128.23","1,515,128.23","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.07","25.55","59,078.00","1,509,442.90","1,509,442.90","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"ISBC","INVESTORS BANCORP INC","Equity","0.07","13.50","111,550.00","1,505,925.00","1,505,925.00","Financials","BMHT4M3","US46146L1017","NASDAQ"
"MBFI","MB FINANCIAL INC","Equity","0.07","41.01","36,689.00","1,504,615.89","1,504,615.89","Financials","2817651","US55264U1088","NASDAQ"
"LM","LEGG MASON INC","Equity","0.07","39.91","37,524.00","1,497,582.84","1,497,582.84","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.07","12.96","115,304.00","1,494,339.84","1,494,339.84","Financials","BLP5GX1","US63938C1080","NASDAQ"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.06","28.03","52,574.00","1,473,649.22","1,473,649.22","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.06","25.44","57,642.00","1,466,412.48","1,466,412.48","Real Estate","2438966","US44106M1027","NASDAQ"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.06","31.05","46,888.00","1,455,872.40","1,455,872.40","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.06","26.55","54,662.00","1,451,276.10","1,451,276.10","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"VLY","VALLEY NATIONAL","Equity","0.06","12.47","116,318.00","1,450,485.46","1,450,485.46","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.06","27.13","53,073.00","1,439,870.49","1,439,870.49","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.06","93.85","15,192.00","1,425,769.20","1,425,769.20","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.06","14.43","98,703.00","1,424,284.29","1,424,284.29","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","73.00","19,257.00","1,405,761.00","1,405,761.00","Financials","2918510","US9027881088","NASDAQ"
"FULT","FULTON FINANCIAL CORP","Equity","0.06","18.10","76,875.00","1,391,437.50","1,391,437.50","Financials","2356585","US3602711000","NASDAQ"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.06","13.22","104,602.00","1,382,838.44","1,382,838.44","Financials","2528168","US05541T1016","NASDAQ"
"CIM","CHIMERA INVESTMENT CORP","Equity","0.06","16.76","82,350.00","1,380,186.00","1,380,186.00","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","41.06","33,491.00","1,375,140.46","1,375,140.46","Financials","2264235","US1491501045","NASDAQ"
"CNO","CNO FINANCIAL GROUP INC","Equity","0.06","22.54","60,114.00","1,354,969.56","1,354,969.56","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","32.65","41,064.00","1,340,739.60","1,340,739.60","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.06","38.90","34,451.00","1,340,143.90","1,340,143.90","Financials","2370585","US37637Q1058","NASDAQ"
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.06","46.00","29,121.00","1,339,566.00","1,339,566.00","Financials","2266026","US32020R1095","NASDAQ"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.06","34.70","38,424.00","1,333,312.80","1,333,312.80","Financials","2941981","US9388241096","NASDAQ"
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.06","16.88","78,480.00","1,324,742.40","1,324,742.40","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"PCH","POTLATCHDELTIC CORP","Equity","0.06","51.15","25,632.00","1,311,076.80","1,311,076.80","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.06","806.85","1,569.00","1,265,947.65","1,265,947.65","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.06","15.14","83,355.00","1,261,994.70","1,261,994.70","Real Estate","2501631","US81721M1099","NASDAQ"
"OUT","OUTFRONT MEDIA INC","Equity","0.05","20.51","61,081.00","1,252,771.31","1,252,771.31","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.05","13.95","89,748.00","1,251,984.60","1,251,984.60","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.05","7.12","174,578.00","1,242,995.36","1,242,995.36","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.05","81.03","15,162.00","1,228,576.86","1,228,576.86","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.05","24.53","49,906.00","1,224,194.18","1,224,194.18","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.05","15.66","77,229.00","1,209,406.14","1,209,406.14","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","11.96","100,394.00","1,200,712.24","1,200,712.24","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.05","64.87","18,316.00","1,188,158.92","1,188,158.92","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.05","56.40","20,843.00","1,175,545.20","1,175,545.20","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.05","31.50","37,270.00","1,174,005.00","1,174,005.00","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.05","21.30","54,809.00","1,167,431.70","1,167,431.70","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.05","32.58","35,686.00","1,162,649.88","1,162,649.88","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","17.96","63,756.00","1,145,057.76","1,145,057.76","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.05","14.37","78,835.00","1,132,858.95","1,132,858.95","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.05","14.69","77,095.00","1,132,525.55","1,132,525.55","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.05","47.80","23,584.00","1,127,315.20","1,127,315.20","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.05","15.35","72,796.00","1,117,418.60","1,117,418.60","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","20.83","52,952.00","1,102,990.16","1,102,990.16","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.05","24.96","43,937.00","1,096,667.52","1,096,667.52","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.05","20.79","52,400.00","1,089,396.00","1,089,396.00","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.05","7.80","135,418.00","1,056,260.40","1,056,260.40","Real Estate","B6S2DF5","US23317H1023","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.05","60.80","17,234.00","1,047,827.20","1,047,827.20","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.05","31.14","33,609.00","1,046,584.26","1,046,584.26","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.05","94.45","11,044.00","1,043,105.80","1,043,105.80","Financials","2109091","US05561Q2012","NASDAQ"
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","34.01","30,584.00","1,040,161.84","1,040,161.84","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.04","21.58","46,896.00","1,012,015.68","1,012,015.68","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.04","115.67","8,249.00","954,161.83","954,161.83","Financials","2311711","US29530P1021","NASDAQ"
"FNGN","FINANCIAL ENGINES INC","Equity","0.04","33.50","28,372.00","950,462.00","950,462.00","Financials","B65V2X6","US3174851002","NASDAQ"
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.04","22.32","42,204.00","941,993.28","941,993.28","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","38.65","24,165.00","933,977.25","933,977.25","Financials","2243911","US4590441030","NASDAQ"
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","19.67","47,459.00","933,518.53","933,518.53","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.04","36.40","25,422.00","925,360.80","925,360.80","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.04","10.28","89,230.00","917,284.40","917,284.40","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.04","24.08","37,363.00","899,701.04","899,701.04","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.04","31.24","28,462.00","889,152.88","889,152.88","Financials","2340210","US8984021027","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.04","25.28","34,918.00","882,727.04","882,727.04","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.03","15.37","51,278.00","788,142.86","788,142.86","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","38.30","20,466.00","783,847.80","783,847.80","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.03","12.49","62,030.00","774,754.70","774,754.70","Financials","B3KWJV0","US14057J1016","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.03","7.96","96,639.00","769,246.44","769,246.44","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.03","45.64","16,414.00","749,134.96","749,134.96","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.03","16.89","40,361.00","681,697.29","681,697.29","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.03","21.99","30,323.00","666,802.77","666,802.77","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.03","2.72","225,657.00","613,787.04","613,787.04","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","21.96","27,857.00","611,739.72","611,739.72","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.03","15.14","39,272.00","594,578.08","594,578.08","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","20.00","29,341.00","586,820.00","586,820.00","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"QCP","QUALITY CARE PROPERTIES INC","Equity","0.02","12.39","43,186.00","535,074.54","535,074.54","Real Estate","BYNWVQ3","US7475451016","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.02","3.15","169,259.00","533,165.85","533,165.85","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.02","11.97","43,437.00","519,940.89","519,940.89","Financials","B1H4YP4","US0323593097","NASDAQ"
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.02","6.55","78,294.00","512,825.70","512,825.70","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.02","4.63","80,654.00","373,428.02","373,428.02","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
 
