iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2018"
Total Net Assets,"1,928,585,001.10"
Shares Outstanding,"15,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","1.04","183.03","110,028.00","20,138,424.84","20,138,424.84","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.97","52.15","359,079.00","18,725,969.85","18,725,969.85","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.96","207.05","89,283.00","18,486,045.15","18,486,045.15","Financials","BYV2325","US78409V1044","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.89","99.09","172,824.00","17,125,130.16","17,125,130.16","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.88","53.17","318,933.00","16,957,667.61","16,957,667.61","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.87","114.03","147,382.00","16,805,969.46","16,805,969.46","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.86","45.89","361,159.00","16,573,586.51","16,573,586.51","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.81","76.23","205,116.00","15,635,992.68","15,635,992.68","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.79","84.63","180,264.00","15,255,742.32","15,255,742.32","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.78","67.18","222,899.00","14,974,354.82","14,974,354.82","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.76","98.25","148,730.00","14,612,722.50","14,612,722.50","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.74","51.66","276,126.00","14,264,669.16","14,264,669.16","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.72","67.53","206,233.00","13,926,914.49","13,926,914.49","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.66","46.24","274,151.00","12,676,742.24","12,676,742.24","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"AON","AON PLC CLASS A","Equity","0.65","145.56","86,589.00","12,603,894.84","12,603,894.84","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.65","131.60","95,704.00","12,594,646.40","12,594,646.40","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.65","100.57","124,468.00","12,517,746.76","12,517,746.76","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.64","436.13","28,137.00","12,271,389.81","12,271,389.81","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"STI","SUNTRUST BANKS INC","Equity","0.63","73.56","164,616.00","12,109,152.96","12,109,152.96","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.59","212.58","53,090.00","11,285,872.20","11,285,872.20","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.58","86.91","129,470.00","11,252,237.70","11,252,237.70","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.55","178.02","59,121.00","10,524,720.42","10,524,720.42","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.52","115.89","85,797.00","9,943,014.33","9,943,014.33","Financials","2702337","US74144T1088","NASDAQ"
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.50","78.12","123,645.00","9,659,147.40","9,659,147.40","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.48","34.71","268,118.00","9,306,375.78","9,306,375.78","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.47","177.15","51,456.00","9,115,430.40","9,115,430.40","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.47","124.28","72,985.00","9,070,575.80","9,070,575.80","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.47","183.29","48,973.00","8,976,261.17","8,976,261.17","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.46","67.75","130,483.00","8,840,223.25","8,840,223.25","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"WELL","WELLTOWER INC","Equity","0.46","66.71","131,833.00","8,794,579.43","8,794,579.43","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.42","107.46","74,960.00","8,055,201.60","8,055,201.60","Financials","2648668","US6658591044","NASDAQ"
"SYF","SYNCHRONY FINANCIAL","Equity","0.41","31.67","251,508.00","7,965,258.36","7,965,258.36","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.41","21.07","376,394.00","7,930,621.58","7,930,621.58","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.40","19.46","398,334.00","7,751,579.64","7,751,579.64","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.39","59.87","126,345.00","7,564,275.15","7,564,275.15","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.38","141.96","51,272.00","7,278,573.12","7,278,573.12","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.37","29.43","243,118.00","7,154,962.74","7,154,962.74","Financials","2336747","US3167731005","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.37","130.45","54,753.00","7,142,528.85","7,142,528.85","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.37","41.16","171,947.00","7,077,338.52","7,077,338.52","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.36","147.27","46,755.00","6,885,608.85","6,885,608.85","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.33","50.37","127,043.00","6,399,155.91","6,399,155.91","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.33","16.21","392,312.00","6,359,377.52","6,359,377.52","Financials","2445966","US4461501045","NASDAQ"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.33","155.23","40,877.00","6,345,336.71","6,345,336.71","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"SIVB","SVB FINANCIAL GROUP","Equity","0.31","322.75","18,815.00","6,072,541.25","6,072,541.25","Financials","2808053","US78486Q1013","NASDAQ"
"MKL","MARKEL CORP","Equity","0.31","1,208.80","4,929.00","5,958,175.20","5,958,175.20","Financials","2566436","US5705351048","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.31","97.48","61,064.00","5,952,518.72","5,952,518.72","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.31","58.57","100,992.00","5,915,101.44","5,915,101.44","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"FRC","FIRST REPUBLIC BANK","Equity","0.30","101.59","57,448.00","5,836,142.32","5,836,142.32","Financials","B4WHY15","US33616C1009","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.30","246.28","23,391.00","5,760,735.48","5,760,735.48","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"CSGP","COSTAR GROUP INC","Equity","0.30","442.16","12,922.00","5,713,591.52","5,713,591.52","Industrials","2262864","US22160N1090","NASDAQ"
"MSCI","MSCI INC","Equity","0.30","180.26","31,623.00","5,700,361.98","5,700,361.98","Financials","B2972D2","US55354G1004","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.29","21.53","263,315.00","5,669,171.95","5,669,171.95","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"AMTD","TD AMERITRADE HOLDING CORP","Equity","0.29","58.57","96,726.00","5,665,241.82","5,665,241.82","Financials","2983154","US87236Y1082","NASDAQ"
"ETFC","E TRADE FINANCIAL CORP","Equity","0.29","58.86","93,736.00","5,517,300.96","5,517,300.96","Financials","2299011","US2692464017","NASDAQ"
"XL","XL GROUP LTD","Equity","0.27","57.39","91,786.00","5,267,598.54","5,267,598.54","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"CBRE","CBRE GROUP INC CLASS A","Equity","0.27","48.81","107,436.00","5,243,951.16","5,243,951.16","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.27","55.19","94,660.00","5,224,285.40","5,224,285.40","Financials","2803014","US74251V1026","NASDAQ"
"LNC","LINCOLN NATIONAL CORP","Equity","0.26","65.58","77,448.00","5,079,039.84","5,079,039.84","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.24","77.00","61,294.00","4,719,638.00","4,719,638.00","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.24","72.14","65,210.00","4,704,249.40","4,704,249.40","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.24","128.35","36,470.00","4,680,924.50","4,680,924.50","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.24","50.31","92,753.00","4,666,403.43","4,666,403.43","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.23","27.03","166,446.00","4,499,035.38","4,499,035.38","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.23","30.57","144,335.00","4,412,320.95","4,412,320.95","Financials","2740542","BMG0450A1053","NASDAQ"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.23","10.62","410,846.00","4,363,184.52","4,363,184.52","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.22","93.04","46,003.00","4,280,119.12","4,280,119.12","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.22","103.56","40,333.00","4,176,885.48","4,176,885.48","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.21","92.21","44,678.00","4,119,758.38","4,119,758.38","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"ALLY","ALLY FINANCIAL INC","Equity","0.21","26.88","152,365.00","4,095,571.20","4,095,571.20","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.21","76.67","52,921.00","4,057,453.07","4,057,453.07","Financials","2196888","US1720621010","NASDAQ"
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.21","100.80","39,973.00","4,029,278.40","4,029,278.40","Financials","B5834C5","US12503M1080","NASDAQ"
"NDAQ","NASDAQ INC","Equity","0.20","95.44","41,407.00","3,951,884.08","3,951,884.08","Financials","2965107","US6311031081","NASDAQ"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.20","40.10","97,307.00","3,902,010.70","3,902,010.70","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.20","39.97","95,242.00","3,806,822.74","3,806,822.74","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.19","53.29","69,889.00","3,724,384.81","3,724,384.81","Financials","2989828","US9897011071","NASDAQ"
"DRE","DUKE REALTY REIT CORP","Equity","0.19","28.49","126,520.00","3,604,554.80","3,604,554.80","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.19","36.10","99,701.00","3,599,206.10","3,599,206.10","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.19","31.74","112,953.00","3,585,128.22","3,585,128.22","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.18","24.10","145,621.00","3,509,466.10","3,509,466.10","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.18","66.03","52,235.00","3,449,077.05","3,449,077.05","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"Y","ALLEGHANY CORP","Equity","0.18","631.78","5,424.00","3,426,774.72","3,426,774.72","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.18","130.61","25,944.00","3,388,545.84","3,388,545.84","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.17","87.92","37,479.00","3,295,153.68","3,295,153.68","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.17","104.40","31,336.00","3,271,478.40","3,271,478.40","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.17","63.39","51,357.00","3,255,520.23","3,255,520.23","Financials","2487407","US27579R1041","NASDAQ"
"RGA","REINSURANCE GROUP OF AMERICA INC","Equity","0.17","142.85","22,744.00","3,248,980.40","3,248,980.40","Financials","2731193","US7593516047","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.17","223.02","14,513.00","3,236,689.26","3,236,689.26","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.16","19.02","167,154.00","3,179,269.08","3,179,269.08","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.16","229.39","13,795.00","3,164,435.05","3,164,435.05","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"CPT","CAMDEN PROPERTY TRUST REIT TRUST","Equity","0.16","95.06","32,885.00","3,126,048.10","3,126,048.10","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Equity","0.16","96.88","31,453.00","3,047,166.64","3,047,166.64","Real Estate","2563125","US29472R1086","New York Stock Exchange Inc."
"VOYA","VOYA FINANCIAL INC","Equity","0.16","50.07","59,810.00","2,994,686.70","2,994,686.70","Financials","BKWQ2N2","US9290891004","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.15","63.08","46,501.00","2,933,283.08","2,933,283.08","Financials","2793610","US7841171033","NASDAQ"
"SUI","SUN COMMUNITIES REIT INC","Equity","0.15","103.18","28,365.00","2,926,700.70","2,926,700.70","Real Estate","2860257","US8666741041","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.15","36.88","78,632.00","2,899,948.16","2,899,948.16","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.15","146.09","19,266.00","2,814,569.94","2,814,569.94","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.14","111.36","24,585.00","2,737,785.60","2,737,785.60","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.14","7.82","343,982.00","2,689,939.24","2,689,939.24","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"WRB","WR BERKLEY CORP","Equity","0.14","78.26","34,137.00","2,671,561.62","2,671,561.62","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.13","17.11","150,597.00","2,576,714.67","2,576,714.67","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"KRC","KILROY REALTY REIT CORP","Equity","0.13","73.14","35,023.00","2,561,582.22","2,561,582.22","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.13","35.79","71,159.00","2,546,780.61","2,546,780.61","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.13","189.82","13,381.00","2,539,981.42","2,539,981.42","Financials","B03Q9D0","US57060D1081","NASDAQ"
"WPC","W. P. CAREY REIT INC","Equity","0.13","66.58","37,975.00","2,528,375.50","2,528,375.50","Real Estate","B826YT8","US92936U1097","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.13","56.86","44,430.00","2,526,289.80","2,526,289.80","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.13","46.09","54,095.00","2,493,238.55","2,493,238.55","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.13","30.48","81,587.00","2,486,771.76","2,486,771.76","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.13","152.52","16,118.00","2,458,317.36","2,458,317.36","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.13","43.80","55,762.00","2,442,375.60","2,442,375.60","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"PK","PARK HOTELS RESORTS INC","Equity","0.12","33.45","71,356.00","2,386,858.20","2,386,858.20","Consumer Discretionary","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"FCEA","FOREST CITY REALTY REIT INC TRUST","Equity","0.12","25.15","94,704.00","2,381,805.60","2,381,805.60","Real Estate","BD8Q486","US3456051099","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.12","71.06","33,391.00","2,372,764.46","2,372,764.46","Financials","2213204","US2005251036","NASDAQ"
"CONE","CYRUSONE REIT INC","Equity","0.12","66.96","35,139.00","2,352,907.44","2,352,907.44","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.12","33.05","70,467.00","2,328,934.35","2,328,934.35","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"CIT","CIT GROUP INC","Equity","0.12","54.24","42,569.00","2,308,942.56","2,308,942.56","Financials","B4Z73G0","US1255818015","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.12","77.05","29,915.00","2,304,950.75","2,304,950.75","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.12","43.75","52,362.00","2,290,837.50","2,290,837.50","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.12","18.51","123,306.00","2,282,394.06","2,282,394.06","Financials","B1W41J2","US7127041058","NASDAQ"
"CFR","CULLEN FROST BANKERS INC","Equity","0.12","110.89","20,582.00","2,282,337.98","2,282,337.98","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.12","58.74","38,475.00","2,260,021.50","2,260,021.50","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.12","50.49","44,503.00","2,246,956.47","2,246,956.47","Financials","2619772","US6952631033","NASDAQ"
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.12","52.73","42,560.00","2,244,188.80","2,244,188.80","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD CLASS A","Equity","0.12","49.66","44,944.00","2,231,919.04","2,231,919.04","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.11","48.14","46,010.00","2,214,921.40","2,214,921.40","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.11","18.57","119,190.00","2,213,358.30","2,213,358.30","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"SBNY","SIGNATURE BANK","Equity","0.11","115.74","19,043.00","2,204,036.82","2,204,036.82","Financials","B00JQL9","US82669G1040","NASDAQ"
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.11","39.06","56,151.00","2,193,258.06","2,193,258.06","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.11","65.38","32,769.00","2,142,437.22","2,142,437.22","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.11","122.25","17,524.00","2,142,309.00","2,142,309.00","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.11","23.20","92,076.00","2,136,163.20","2,136,163.20","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.11","18.42","115,948.00","2,135,762.16","2,135,762.16","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.11","50.06","42,382.00","2,121,642.92","2,121,642.92","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.11","66.24","31,742.00","2,102,590.08","2,102,590.08","Financials","B75JX34","US50212V1008","NASDAQ"
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.11","28.57","73,023.00","2,086,267.11","2,086,267.11","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.11","456.71","4,537.00","2,072,093.27","2,072,093.27","Financials","2232050","US2253101016","NASDAQ"
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.11","22.03","92,938.00","2,047,424.14","2,047,424.14","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.11","41.93","48,616.00","2,038,468.88","2,038,468.88","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.10","57.65","34,571.00","1,993,018.15","1,993,018.15","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.10","30.55","64,635.00","1,974,599.25","1,974,599.25","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","18.22","107,893.00","1,965,810.46","1,965,810.46","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.10","22.18","88,464.00","1,962,131.52","1,962,131.52","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.10","15.05","129,951.00","1,955,762.55","1,955,762.55","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.10","102.82","18,929.00","1,946,279.78","1,946,279.78","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.10","81.35","23,887.00","1,943,207.45","1,943,207.45","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
