iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 28, 2018"
Total Net Assets,"1,864,132,820.73"
Shares Outstanding,"15,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.11","26.67","73,717.00","1,966,032.39","1,966,032.39","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.10","14.91","130,017.00","1,938,553.47","1,938,553.47","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","58.96","32,757.00","1,931,352.72","1,931,352.72","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.10","438.07","4,362.00","1,910,861.34","1,910,861.34","Financials","2232050","US2253101016","NASDAQ"
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","133.58","14,269.00","1,906,053.02","1,906,053.02","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.10","45.79","41,421.00","1,896,667.59","1,896,667.59","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.10","44.24","42,483.00","1,879,447.92","1,879,447.92","Financials","BF429K9","US10922N1037","NASDAQ"
"CUBE","CUBESMART REIT","Equity","0.10","28.53","65,838.00","1,878,358.14","1,878,358.14","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.10","123.37","15,178.00","1,872,509.86","1,872,509.86","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","17.51","106,849.00","1,870,925.99","1,870,925.99","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.10","51.25","36,177.00","1,854,071.25","1,854,071.25","Financials","B86QM90","PR7331747001","NASDAQ"
"PRI","PRIMERICA INC","Equity","0.10","120.55","15,273.00","1,841,160.15","1,841,160.15","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","32.72","55,571.00","1,818,283.12","1,818,283.12","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.10","10.37","173,921.00","1,803,560.77","1,803,560.77","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.10","68.41","26,349.00","1,802,535.09","1,802,535.09","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.10","27.79","64,820.00","1,801,347.80","1,801,347.80","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.09","22.00","80,404.00","1,768,888.00","1,768,888.00","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.09","47.26","36,832.00","1,740,680.32","1,740,680.32","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.09","80.45","21,553.00","1,733,938.85","1,733,938.85","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"HHC","HOWARD HUGHES CORP","Equity","0.09","124.22","13,881.00","1,724,297.82","1,724,297.82","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.09","11.15","154,378.00","1,721,314.70","1,721,314.70","Financials","2101967","US78442P1066","NASDAQ"
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.09","57.71","29,703.00","1,714,160.13","1,714,160.13","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.09","13.31","128,320.00","1,707,939.20","1,707,939.20","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","84.94","20,001.00","1,698,884.94","1,698,884.94","Financials","2425258","US97650W1080","NASDAQ"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.09","28.84","58,094.00","1,675,430.96","1,675,430.96","Real Estate","2438966","US44106M1027","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","69.35","23,502.00","1,629,863.70","1,629,863.70","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"OZK","BANK OZK","Equity","0.09","37.96","42,825.00","1,625,637.00","1,625,637.00","Financials","BZ56Q65","US06417N1037","NASDAQ"
"AGO","ASSURED GUARANTY LTD","Equity","0.09","42.23","38,408.00","1,621,969.84","1,621,969.84","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.09","20.80","77,824.00","1,618,739.20","1,618,739.20","Financials","2484389","US9042141039","NASDAQ"
"IBKC","IBERIABANK CORP","Equity","0.09","81.35","19,776.00","1,608,777.60","1,608,777.60","Financials","2452450","US4508281080","NASDAQ"
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.09","26.96","59,636.00","1,607,786.56","1,607,786.56","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.08","95.16","16,627.00","1,582,225.32","1,582,225.32","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.08","26.00","60,751.00","1,579,526.00","1,579,526.00","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.08","86.17","18,183.00","1,566,829.11","1,566,829.11","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.08","27.44","57,081.00","1,566,302.64","1,566,302.64","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.08","60.15","25,940.00","1,560,291.00","1,560,291.00","Financials","2675097","US72346Q1040","NASDAQ"
"RYN","RAYONIER REIT INC","Equity","0.08","33.81","46,129.00","1,559,621.49","1,559,621.49","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.08","20.67","75,287.00","1,556,182.29","1,556,182.29","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.08","44.25","34,799.00","1,539,855.75","1,539,855.75","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"GDOT","GREEN DOT CORP CLASS A","Equity","0.08","88.82","16,754.00","1,488,090.28","1,488,090.28","Financials","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.08","17.56","84,379.00","1,481,695.24","1,481,695.24","Real Estate","2501631","US81721M1099","NASDAQ"
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Equity","0.08","55.31","26,700.00","1,476,777.00","1,476,777.00","Financials","B1WT4X2","US45841N1072","NASDAQ"
"EVR","EVERCORE INC CLASS A","Equity","0.08","100.55","14,632.00","1,471,247.60","1,471,247.60","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.08","12.72","115,494.00","1,469,083.68","1,469,083.68","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.08","82.65","17,769.00","1,468,607.85","1,468,607.85","Financials","2977209","US88224Q1076","NASDAQ"
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.08","23.12","63,412.00","1,466,085.44","1,466,085.44","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.08","452.28","3,225.00","1,458,603.00","1,458,603.00","Financials","2355582","US31946M1036","NASDAQ"
"COR","CORESITE REALTY REIT CORP","Equity","0.08","111.14","13,078.00","1,453,488.92","1,453,488.92","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"HWC","HANCOCK WHITNEY CORP","Equity","0.08","47.55","30,314.00","1,441,430.70","1,441,430.70","Financials","2415497","US4101201097","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.08","23.81","59,803.00","1,423,909.43","1,423,909.43","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.08","36.83","38,415.00","1,414,824.45","1,414,824.45","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.08","59.10","23,878.00","1,411,189.80","1,411,189.80","Financials","2266026","US32020R1095","NASDAQ"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.08","33.51","41,965.00","1,406,247.15","1,406,247.15","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.08","31.40","44,606.00","1,400,628.40","1,400,628.40","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"MBFI","MB FINANCIAL INC","Equity","0.07","46.11","30,105.00","1,388,141.55","1,388,141.55","Financials","2817651","US55264U1088","NASDAQ"
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","32.09","43,195.00","1,386,127.55","1,386,127.55","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.07","22.03","62,721.00","1,381,743.63","1,381,743.63","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.07","34.59","39,287.00","1,358,937.33","1,358,937.33","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.07","53.40","25,255.00","1,348,617.00","1,348,617.00","Financials","2190277","US1637311028","NASDAQ"
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.07","17.49","77,050.00","1,347,604.50","1,347,604.50","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","36.35","36,646.00","1,332,082.10","1,332,082.10","Financials","2905794","US9099071071","NASDAQ"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","16.36","81,000.00","1,325,160.00","1,325,160.00","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"VLY","VALLEY NATIONAL","Equity","0.07","11.25","117,616.00","1,323,180.00","1,323,180.00","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","14.93","88,380.00","1,319,513.40","1,319,513.40","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.07","35.40","37,186.00","1,316,384.40","1,316,384.40","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.07","8.89","146,728.00","1,304,411.92","1,304,411.92","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"FCFS","FIRSTCASH INC","Equity","0.07","82.00","15,778.00","1,293,796.00","1,293,796.00","Financials","BZCG9B4","US33767D1054","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.07","51.26","25,240.00","1,293,802.40","1,293,802.40","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","59.83","21,541.00","1,288,798.03","1,288,798.03","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.07","43.09","29,778.00","1,283,134.02","1,283,134.02","Financials","2370585","US37637Q1058","NASDAQ"
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.07","29.26","43,642.00","1,276,964.92","1,276,964.92","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.07","29.76","42,557.00","1,266,496.32","1,266,496.32","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.07","20.15","62,334.00","1,256,030.10","1,256,030.10","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"HOMB","HOME BANCSHARES INC","Equity","0.07","21.90","57,133.00","1,251,212.70","1,251,212.70","Financials","B17MTL9","US4368932004","NASDAQ"
"CNO","CNO FINANCIAL GROUP INC","Equity","0.07","21.22","58,380.00","1,238,823.60","1,238,823.60","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","8.06","152,595.00","1,229,915.70","1,229,915.70","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.06","95.62","12,657.00","1,210,262.34","1,210,262.34","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.06","18.13","66,595.00","1,207,367.35","1,207,367.35","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.06","7.35","160,262.00","1,177,925.70","1,177,925.70","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.06","78.91","14,836.00","1,170,708.76","1,170,708.76","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","41.44","27,534.00","1,141,008.96","1,141,008.96","Financials","2264235","US1491501045","NASDAQ"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.06","75.59","15,025.00","1,135,739.75","1,135,739.75","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","70.90","16,003.00","1,134,612.70","1,134,612.70","Financials","2918510","US9027881088","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.06","13.48","83,551.00","1,126,267.48","1,126,267.48","Financials","BLP5GX1","US63938C1080","NASDAQ"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.06","11.82","94,973.00","1,122,580.86","1,122,580.86","Financials","2528168","US05541T1016","NASDAQ"
"ESGR","ENSTAR GROUP LTD","Equity","0.06","208.50","5,339.00","1,113,181.50","1,113,181.50","Financials","B1Q76J2","BMG3075P1014","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","15.09","73,730.00","1,112,585.70","1,112,585.70","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.06","25.16","43,601.00","1,097,001.16","1,097,001.16","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.06","16.86","64,969.00","1,095,377.34","1,095,377.34","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.06","97.28","11,236.00","1,093,038.08","1,093,038.08","Financials","2109091","US05561Q2012","NASDAQ"
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.06","29.83","36,397.00","1,085,722.51","1,085,722.51","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.06","78.58","13,669.00","1,074,110.02","1,074,110.02","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"ISBC","INVESTORS BANCORP INC","Equity","0.06","12.27","86,720.00","1,064,054.40","1,064,054.40","Financials","BMHT4M3","US46146L1017","NASDAQ"
"CLNY","COLONY CAPITAL INC CLASS A","Equity","0.06","6.09","173,905.00","1,059,081.45","1,059,081.45","Real Estate","BG5QFV0","US19626G1085","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.06","935.87","1,129.00","1,056,597.23","1,056,597.23","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.06","32.70","31,896.00","1,042,999.20","1,042,999.20","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"FULT","FULTON FINANCIAL CORP","Equity","0.06","16.65","62,357.00","1,038,244.05","1,038,244.05","Financials","2356585","US3602711000","NASDAQ"
"CXW","CORECIVIC REIT INC","Equity","0.06","24.33","42,351.00","1,030,399.83","1,030,399.83","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"EQH","AXA EQUITABLE HOLDINGS INC","Equity","0.06","21.45","47,967.00","1,028,892.15","1,028,892.15","Financials","BYWV2Y6","US0545611057","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.05","15.72","63,815.00","1,003,171.80","1,003,171.80","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","23.64","41,901.00","990,539.64","990,539.64","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.05","19.95","49,273.00","982,996.35","982,996.35","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"PCH","POTLATCHDELTIC CORP","Equity","0.05","40.95","23,679.00","969,655.05","969,655.05","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","12.19","78,463.00","956,463.97","956,463.97","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"WAFD","WASHINGTON FEDERAL INC","Equity","0.05","32.00","29,625.00","948,000.00","948,000.00","Financials","2941981","US9388241096","NASDAQ"
"LM","LEGG MASON INC","Equity","0.05","31.23","30,239.00","944,363.97","944,363.97","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.05","23.70","39,787.00","942,951.90","942,951.90","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.05","20.64","44,092.00","910,058.88","910,058.88","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","36.37","24,785.00","901,430.45","901,430.45","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.05","22.08","40,553.00","895,410.24","895,410.24","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"OMF","ONEMAIN HOLDINGS INC","Equity","0.05","33.61","26,632.00","895,101.52","895,101.52","Financials","BYSZB89","US68268W1036","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.05","127.53","7,013.00","894,367.89","894,367.89","Financials","2311711","US29530P1021","NASDAQ"
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.05","41.80","21,154.00","884,237.20","884,237.20","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.05","46.95","18,758.00","880,688.10","880,688.10","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.05","45.00","19,509.00","877,905.00","877,905.00","Financials","2243911","US4590441030","NASDAQ"
"FHB","FIRST HAWAIIAN INC","Equity","0.05","27.16","32,222.00","875,149.52","875,149.52","Financials","BDC6HG1","US32051X1081","NASDAQ"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","18.93","45,948.00","869,795.64","869,795.64","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","30.65","28,027.00","859,027.55","859,027.55","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.05","11.67","73,606.00","858,982.02","858,982.02","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"SC","SANTANDER CONSUMER USA HOLDINGS IN","Equity","0.04","20.04","41,275.00","827,151.00","827,151.00","Financials","BJ0KZ85","US80283M1018","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.04","28.03","29,318.00","821,783.54","821,783.54","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.04","24.12","34,034.00","820,900.08","820,900.08","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"MORN","MORNINGSTAR INC","Equity","0.04","125.90","6,493.00","817,468.70","817,468.70","Financials","B081VR8","US6177001095","NASDAQ"
"TRMK","TRUSTMARK CORP","Equity","0.04","33.65","24,092.00","810,695.80","810,695.80","Financials","2340210","US8984021027","NASDAQ"
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.04","22.88","33,978.00","777,416.64","777,416.64","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.04","4.17","180,091.00","750,979.47","750,979.47","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.04","13.39","51,952.00","695,637.28","695,637.28","Real Estate","BFXYBV1","US23317H8549","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","21.26","32,387.00","688,547.62","688,547.62","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.03","8.30","77,740.00","645,242.00","645,242.00","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.03","12.74","50,247.00","640,146.78","640,146.78","Financials","B3KWJV0","US14057J1016","NASDAQ"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.03","15.82","39,754.00","628,908.28","628,908.28","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","36.00","16,439.00","591,804.00","591,804.00","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"VICI","VICI PPTYS INC","Equity","0.03","21.62","25,203.00","544,888.86","544,888.86","Real Estate","BYWH073","US9256521090","New York Stock Exchange Inc."
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.03","14.52","35,734.00","518,857.68","518,857.68","Financials","B1H4YP4","US0323593097","NASDAQ"
"MCY","MERCURY GENERAL CORP","Equity","0.03","50.16","9,560.00","479,529.60","479,529.60","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"CNA","CNA FINANCIAL CORP","Equity","0.02","45.65","9,746.00","444,904.90","444,904.90","Financials","2204866","US1261171003","New York Stock Exchange Inc."
"TFSL","TFS FINANCIAL CORP","Equity","0.02","15.01","19,285.00","289,467.85","289,467.85","Financials","B1W8J67","US87240R1077","NASDAQ"
"USD","USD CASH","Cash","-0.33","100.00","-6,124,037.00","-6,124,037.02","-6,124,037.02","Cash and/or Derivatives","-","-","-"
 
