iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Nov 30, 2018"
Total Net Assets,"1,814,553,598.27"
Shares Outstanding,"15,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"CME","CME GROUP INC CLASS A","Equity","1.30","190.08","124,020.00","23,573,721.60","23,573,721.60","Financials","2965839","US12572Q1058","NASDAQ"
"GS","GOLDMAN SACHS GROUP INC","Equity","1.29","190.69","123,050.00","23,464,404.50","23,464,404.50","Financials","2407966","US38141G1040","New York Stock Exchange Inc."
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","1.22","135.78","162,647.00","22,084,209.66","22,084,209.66","Financials","2692665","US6934751057","New York Stock Exchange Inc."
"CB","CHUBB LTD","Equity","1.20","133.74","162,428.00","21,723,120.72","21,723,120.72","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"MS","MORGAN STANLEY","Equity","1.14","44.39","464,703.00","20,628,166.17","20,628,166.17","Financials","2262314","US6174464486","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","1.11","185.69","108,423.00","20,133,066.87","20,133,066.87","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","1.04","44.80","421,390.00","18,878,272.00","18,878,272.00","Financials","2779397","US8085131055","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","1.02","428.01","43,062.00","18,430,966.62","18,430,966.62","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.92","114.90","145,378.00","16,703,932.20","16,703,932.20","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.91","51.31","322,640.00","16,554,658.40","16,554,658.40","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.91","81.72","201,113.00","16,434,954.36","16,434,954.36","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.89","182.86","88,207.00","16,129,532.02","16,129,532.02","Financials","BYV2325","US78409V1044","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.87","88.70","177,115.00","15,710,100.50","15,710,100.50","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.86","44.63","348,924.00","15,572,478.12","15,572,478.12","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.83","89.68","167,661.00","15,035,838.48","15,035,838.48","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.82","67.34","220,806.00","14,869,076.04","14,869,076.04","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"AON","AON PLC CLASS A","Equity","0.77","165.11","85,119.00","14,053,998.09","14,053,998.09","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.77","51.10","271,666.00","13,882,132.60","13,882,132.60","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.76","93.76","146,135.00","13,701,617.60","13,701,617.60","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.75","66.29","204,344.00","13,545,963.76","13,545,963.76","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.74","43.25","311,659.00","13,479,251.75","13,479,251.75","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.68","45.74","269,377.00","12,321,303.98","12,321,303.98","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.67","130.37","93,912.00","12,243,307.44","12,243,307.44","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.62","213.26","52,525.00","11,201,481.50","11,201,481.50","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.60","89.19","121,369.00","10,824,901.11","10,824,901.11","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.59","385.28","27,899.00","10,748,926.72","10,748,926.72","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"STI","SUNTRUST BANKS INC","Equity","0.56","62.69","161,692.00","10,136,471.48","10,136,471.48","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.54","73.02","133,168.00","9,723,927.36","9,723,927.36","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"WELL","WELLTOWER INC","Equity","0.52","72.33","130,580.00","9,444,851.40","9,444,851.40","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.51","159.07","58,603.00","9,321,979.21","9,321,979.21","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.51","190.57","48,517.00","9,245,884.69","9,245,884.69","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.51","71.25","129,274.00","9,210,772.50","9,210,772.50","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.47","71.30","120,294.00","8,576,962.20","8,576,962.20","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.47","169.01","50,481.00","8,531,793.81","8,531,793.81","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.47","99.36","85,290.00","8,474,414.40","8,474,414.40","Financials","2702337","US74144T1088","NASDAQ"
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.46","115.04","72,360.00","8,324,294.40","8,324,294.40","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.44","63.49","125,155.00","7,946,090.95","7,946,090.95","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.43","99.23","78,405.00","7,780,128.15","7,780,128.15","Financials","2648668","US6658591044","NASDAQ"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.40","159.45","45,925.00","7,322,741.25","7,322,741.25","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.39","131.20","54,233.00","7,115,369.60","7,115,369.60","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.39","26.41","266,103.00","7,027,780.23","7,027,780.23","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.38","170.81","40,339.00","6,890,304.59","6,890,304.59","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"KEY","KEYCORP","Equity","0.37","18.34","369,538.00","6,777,326.92","6,777,326.92","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.36","27.93","234,082.00","6,537,910.26","6,537,910.26","Financials","2336747","US3167731005","NASDAQ"
"O","REALTY INCOME REIT CORP","Equity","0.36","64.09","101,889.00","6,530,066.01","6,530,066.01","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.36","129.75","49,839.00","6,466,610.25","6,466,610.25","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.34","25.98","239,163.00","6,213,454.74","6,213,454.74","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.34","262.51","23,208.00","6,092,332.08","6,092,332.08","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.34","36.36","167,232.00","6,080,555.52","6,080,555.52","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.33","16.45","363,269.00","5,975,775.05","5,975,775.05","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.31","14.59","388,067.00","5,661,897.53","5,661,897.53","Financials","2445966","US4461501045","NASDAQ"
"FRC","FIRST REPUBLIC BANK","Equity","0.31","99.15","56,858.00","5,637,470.70","5,637,470.70","Financials","B4WHY15","US33616C1009","New York Stock Exchange Inc."
"MKL","MARKEL CORP","Equity","0.31","1,144.14","4,866.00","5,567,385.24","5,567,385.24","Financials","2566436","US5705351048","New York Stock Exchange Inc."
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.31","44.19","125,839.00","5,560,825.41","5,560,825.41","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"AMTD","TD AMERITRADE HOLDING CORP","Equity","0.28","53.81","95,790.00","5,154,459.90","5,154,459.90","Financials","2983154","US87236Y1082","NASDAQ"
"AJG","ARTHUR J GALLAGHER","Equity","0.27","77.07","64,415.00","4,964,464.05","4,964,464.05","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.27","19.00","260,751.00","4,954,269.00","4,954,269.00","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"MSCI","MSCI INC","Equity","0.27","157.09","31,234.00","4,906,549.06","4,906,549.06","Financials","B2972D2","US55354G1004","New York Stock Exchange Inc."
"CBRE","CBRE GROUP INC CLASS A","Equity","0.27","43.68","111,119.00","4,853,677.92","4,853,677.92","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.27","29.26","165,212.00","4,834,103.12","4,834,103.12","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.26","62.97","76,193.00","4,797,873.21","4,797,873.21","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.26","52.29","91,315.00","4,774,861.35","4,774,861.35","Financials","2299011","US2692464017","NASDAQ"
"SIVB","SVB FINANCIAL GROUP","Equity","0.26","254.81","18,715.00","4,768,769.15","4,768,769.15","Financials","2808053","US78486Q1013","NASDAQ"
"CSGP","COSTAR GROUP INC","Equity","0.26","369.39","12,750.00","4,709,722.50","4,709,722.50","Industrials","2262864","US22160N1090","NASDAQ"
"L","LOEWS CORP","Equity","0.26","48.06","97,782.00","4,699,402.92","4,699,402.92","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.26","124.50","37,193.00","4,630,528.50","4,630,528.50","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.25","49.32","93,134.00","4,593,368.88","4,593,368.88","Financials","2803014","US74251V1026","NASDAQ"
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.25","10.04","454,314.00","4,561,312.56","4,561,312.56","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.25","79.18","56,851.00","4,501,462.18","4,501,462.18","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.24","71.96","60,900.00","4,382,364.00","4,382,364.00","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.24","81.73","53,211.00","4,348,935.03","4,348,935.03","Financials","2196888","US1720621010","NASDAQ"
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.24","95.98","44,505.00","4,271,589.90","4,271,589.90","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.23","107.62","39,339.00","4,233,663.18","4,233,663.18","Financials","B5834C5","US12503M1080","Cboe BZX formerly known as BATS"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.23","103.56","40,046.00","4,147,163.76","4,147,163.76","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.22","28.62","142,613.00","4,081,584.06","4,081,584.06","Financials","2740542","BMG0450A1053","NASDAQ"
"UDR","UDR REIT INC","Equity","0.22","42.62","94,193.00","4,014,505.66","4,014,505.66","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"ALLY","ALLY FINANCIAL INC","Equity","0.22","26.68","148,537.00","3,962,967.16","3,962,967.16","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"WPC","W. P. CAREY REIT INC","Equity","0.21","67.75","56,620.00","3,836,005.00","3,836,005.00","Real Estate","B826YT8","US92936U1097","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.21","63.66","59,643.00","3,796,873.38","3,796,873.38","Real Estate","2726177","US7588491032","NASDAQ"
"NDAQ","NASDAQ INC","Equity","0.20","91.32","40,510.00","3,699,373.20","3,699,373.20","Financials","2965107","US6311031081","NASDAQ"
"RJF","RAYMOND JAMES INC","Equity","0.20","79.73","46,231.00","3,685,997.63","3,685,997.63","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.20","33.89","108,088.00","3,663,102.32","3,663,102.32","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.20","28.46","125,791.00","3,580,011.86","3,580,011.86","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.19","33.97","100,770.00","3,423,156.90","3,423,156.90","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.19","132.09","25,880.00","3,418,489.20","3,418,489.20","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"RGA","REINSURANCE GROUP OF AMERICA INC","Equity","0.18","149.38","22,307.00","3,332,219.66","3,332,219.66","Financials","2731193","US7593516047","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.18","48.66","68,471.00","3,331,798.86","3,331,798.86","Financials","2989828","US9897011071","NASDAQ"
"Y","ALLEGHANY CORP","Equity","0.18","631.03","5,233.00","3,302,179.99","3,302,179.99","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.18","33.60","96,841.00","3,253,857.60","3,253,857.60","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.18","17.70","183,815.00","3,253,525.50","3,253,525.50","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"RE","EVEREST RE GROUP LTD","Equity","0.18","222.08","14,393.00","3,196,397.44","3,196,397.44","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.17","234.49","13,513.00","3,168,663.37","3,168,663.37","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"SUI","SUN COMMUNITIES REIT INC","Equity","0.17","104.10","30,423.00","3,167,034.30","3,167,034.30","Real Estate","2860257","US8666741041","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.17","86.41","36,524.00","3,156,038.84","3,156,038.84","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Equity","0.17","99.53","31,395.00","3,124,744.35","3,124,744.35","Real Estate","2563125","US29472R1086","New York Stock Exchange Inc."
"CPT","CAMDEN PROPERTY TRUST REIT TRUST","Equity","0.17","95.16","32,511.00","3,093,746.76","3,093,746.76","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.16","20.35","145,270.00","2,956,244.50","2,956,244.50","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.16","96.42","30,515.00","2,942,256.30","2,942,256.30","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.16","217.73","13,244.00","2,883,616.12","2,883,616.12","Financials","B03Q9D0","US57060D1081","NASDAQ"
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.15","50.06","54,991.00","2,752,849.46","2,752,849.46","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.15","35.91","76,610.00","2,751,065.10","2,751,065.10","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"VICI","VICI PPTYS INC","Equity","0.15","21.77","125,390.00","2,729,740.30","2,729,740.30","Real Estate","BYWH073","US9256521090","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.15","53.69","50,760.00","2,725,304.40","2,725,304.40","Financials","2487407","US27579R1041","NASDAQ"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.15","37.94","70,173.00","2,662,363.62","2,662,363.62","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"WRB","WR BERKLEY CORP","Equity","0.15","78.78","33,675.00","2,652,916.50","2,652,916.50","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.14","7.65","342,095.00","2,617,026.75","2,617,026.75","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.14","47.09","55,118.00","2,595,506.62","2,595,506.62","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.14","102.36","24,805.00","2,539,039.80","2,539,039.80","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"VOYA","VOYA FINANCIAL INC","Equity","0.14","44.95","56,245.00","2,528,212.75","2,528,212.75","Financials","BKWQ2N2","US9290891004","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.14","53.70","46,145.00","2,477,986.50","2,477,986.50","Financials","2793610","US7841171033","NASDAQ"
"KRC","KILROY REALTY REIT CORP","Equity","0.14","70.09","35,258.00","2,471,233.22","2,471,233.22","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.13","16.35","148,997.00","2,436,100.95","2,436,100.95","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.13","34.43","70,388.00","2,423,458.84","2,423,458.84","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"SBNY","SIGNATURE BANK","Equity","0.13","123.33","19,391.00","2,391,492.03","2,391,492.03","Financials","B00JQL9","US82669G1040","NASDAQ"
"FCEA","FOREST CITY REALTY REIT INC TRUST","Equity","0.13","25.30","93,593.00","2,367,902.90","2,367,902.90","Real Estate","BD8Q486","US3456051099","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.13","29.02","81,192.00","2,356,191.84","2,356,191.84","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.13","45.29","51,776.00","2,344,935.04","2,344,935.04","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.13","143.20","16,077.00","2,302,226.40","2,302,226.40","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.12","75.84","29,638.00","2,247,745.92","2,247,745.92","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.12","22.55","99,589.00","2,245,731.95","2,245,731.95","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.12","100.32","22,385.00","2,245,663.20","2,245,663.20","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"INVH","INVITATION HOMES INC","Equity","0.12","21.46","103,931.00","2,230,359.26","2,230,359.26","Real Estate","BD81GW9","US46187W1071","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.12","17.27","127,798.00","2,207,071.46","2,207,071.46","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.12","17.20","128,018.00","2,201,909.60","2,201,909.60","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.12","16.86","130,559.00","2,201,224.74","2,201,224.74","Financials","B1W41J2","US7127041058","NASDAQ"
"CBSH","COMMERCE BANCSHARES INC","Equity","0.12","63.02","34,898.00","2,199,271.96","2,199,271.96","Financials","2213204","US2005251036","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.12","30.82","70,468.00","2,171,823.76","2,171,823.76","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.12","43.83","47,996.00","2,103,664.68","2,103,664.68","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.12","111.12","18,893.00","2,099,390.16","2,099,390.16","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.12","22.37","93,549.00","2,092,691.13","2,092,691.13","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.11","56.08","36,932.00","2,071,146.56","2,071,146.56","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.11","36.92","55,935.00","2,065,120.20","2,065,120.20","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.11","28.12","72,690.00","2,044,042.80","2,044,042.80","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.11","56.40","36,085.00","2,035,194.00","2,035,194.00","Financials","B86QM90","PR7331747001","NASDAQ"
"CUBE","CUBESMART REIT","Equity","0.11","31.14","65,108.00","2,027,463.12","2,027,463.12","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.11","64.17","30,857.00","1,980,093.69","1,980,093.69","Financials","B75JX34","US50212V1008","NASDAQ"
"WBS","WEBSTER FINANCIAL CORP","Equity","0.11","60.17","32,305.00","1,943,791.85","1,943,791.85","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD CLASS A","Equity","0.11","43.49","44,433.00","1,932,391.17","1,932,391.17","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.11","29.96","64,080.00","1,919,836.80","1,919,836.80","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.10","16.49","113,836.00","1,877,155.64","1,877,155.64","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.10","20.83","90,012.00","1,874,949.96","1,874,949.96","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.10","48.33","38,697.00","1,870,226.01","1,870,226.01","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","132.61","14,101.00","1,869,933.61","1,869,933.61","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.10","50.29","37,053.00","1,863,395.37","1,863,395.37","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.10","70.83","26,041.00","1,844,484.03","1,844,484.03","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.10","10.63","173,384.00","1,843,071.92","1,843,071.92","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.10","40.12","45,454.00","1,823,614.48","1,823,614.48","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.10","118.88","15,273.00","1,815,654.24","1,815,654.24","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.10","97.24","18,491.00","1,798,064.84","1,798,064.84","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.10","409.42","4,371.00","1,789,574.82","1,789,574.82","Financials","2232050","US2253101016","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","16.50","107,006.00","1,765,599.00","1,765,599.00","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
