iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Feb 28, 2019"
Total Net Assets,"1,821,919,678.54"
Shares Outstanding,"15,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"CB","CHUBB LTD","Equity","1.20","133.90","162,295.00","21,731,300.50","21,731,300.50","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","1.13","126.02","162,469.00","20,474,343.38","20,474,343.38","Financials","2692665","US6934751057","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","1.09","181.16","108,937.00","19,735,026.92","19,735,026.92","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","1.07","46.01","423,194.00","19,471,155.94","19,471,155.94","Financials","2779397","US8085131055","New York Stock Exchange Inc."
"MS","MORGAN STANLEY","Equity","1.06","41.98","460,310.00","19,323,813.80","19,323,813.80","Financials","2262314","US6174464486","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","1.04","443.22","42,758.00","18,951,200.76","18,951,200.76","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.97","200.37","88,342.00","17,701,086.54","17,701,086.54","Financials","BYV2325","US78409V1044","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.96","118.75","146,195.00","17,360,656.25","17,360,656.25","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.93","52.48","320,299.00","16,809,291.52","16,809,291.52","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.91","93.02","177,357.00","16,497,748.14","16,497,748.14","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.86","45.19","347,468.00","15,702,078.92","15,702,078.92","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.86","70.06","221,659.00","15,529,429.54","15,529,429.54","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.85","77.15","200,552.00","15,472,586.80","15,472,586.80","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.82","72.90","205,312.00","14,967,244.80","14,967,244.80","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"AON","AON PLC CLASS A","Equity","0.80","171.53","84,807.00","14,546,944.71","14,546,944.71","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.77","83.58","166,776.00","13,939,138.08","13,939,138.08","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.77","95.85","145,419.00","13,938,411.15","13,938,411.15","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.76","50.97","271,338.00","13,830,097.86","13,830,097.86","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.74","43.20","311,487.00","13,456,238.40","13,456,238.40","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.73","49.14","268,048.00","13,171,878.72","13,171,878.72","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.68","132.91","93,287.00","12,398,775.17","12,398,775.17","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.66","423.50","28,333.00","11,999,025.50","11,999,025.50","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"ALL","ALLSTATE CORP","Equity","0.63","94.38","121,333.00","11,451,408.54","11,451,408.54","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.62","211.49","52,824.00","11,171,747.76","11,171,747.76","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.57","64.87","158,274.00","10,267,234.38","10,267,234.38","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.56","173.12","58,775.00","10,175,128.00","10,175,128.00","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"WELL","WELLTOWER INC","Equity","0.54","74.31","132,454.00","9,842,656.74","9,842,656.74","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.53","71.87","133,819.00","9,617,571.53","9,617,571.53","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.53","73.69","129,660.00","9,554,645.40","9,554,645.40","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.52","194.63","48,742.00","9,486,655.46","9,486,655.46","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.47","173.06","49,498.00","8,566,123.88","8,566,123.88","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.47","100.43","84,880.00","8,524,498.40","8,524,498.40","Financials","2702337","US74144T1088","NASDAQ"
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.47","71.61","118,502.00","8,485,928.22","8,485,928.22","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC","Equity","0.45","113.12","72,634.00","8,216,358.08","8,216,358.08","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.43","172.02","45,849.00","7,886,944.98","7,886,944.98","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"VTR","VENTAS REIT INC","Equity","0.43","62.75","125,536.00","7,877,384.00","7,877,384.00","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.42","32.61","232,919.00","7,595,488.59","7,595,488.59","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP","Equity","0.40","93.20","78,126.00","7,281,343.20","7,281,343.20","Financials","2648668","US6658591044","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.40","132.69","54,435.00","7,222,980.15","7,222,980.15","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.40","180.56","39,908.00","7,205,788.48","7,205,788.48","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"O","REALTY INCOME REIT CORP","Equity","0.40","69.16","104,057.00","7,196,582.12","7,196,582.12","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.36","24.89","263,999.00","6,570,935.11","6,570,935.11","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC","Equity","0.36","279.84","23,288.00","6,516,913.92","6,516,913.92","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.36","131.63","49,129.00","6,466,850.27","6,466,850.27","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.35","17.66","364,591.00","6,438,677.06","6,438,677.06","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.35","27.58","231,062.00","6,372,689.96","6,372,689.96","Financials","2336747","US3167731005","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.34","49.36","126,528.00","6,245,422.08","6,245,422.08","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.34","36.94","164,978.00","6,094,287.32","6,094,287.32","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"FRC","FIRST REPUBLIC BANK","Equity","0.33","104.98","57,804.00","6,068,263.92","6,068,263.92","Financials","B4WHY15","US33616C1009","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.33","16.40","364,752.00","5,981,932.80","5,981,932.80","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"CSGP","COSTAR GROUP INC","Equity","0.32","457.53","12,863.00","5,885,208.39","5,885,208.39","Industrials","2262864","US22160N1090","NASDAQ"
"MSCI","MSCI INC","Equity","0.32","184.72","31,036.00","5,732,969.92","5,732,969.92","Financials","B2972D2","US55354G1004","New York Stock Exchange Inc."
"CBRE","CBRE GROUP INC CLASS A","Equity","0.31","49.76","111,963.00","5,571,278.88","5,571,278.88","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.30","14.41","374,302.00","5,393,691.82","5,393,691.82","Financials","2445966","US4461501045","NASDAQ"
"AMTD","TD AMERITRADE HOLDING CORP","Equity","0.30","56.33","95,184.00","5,361,714.72","5,361,714.72","Financials","2983154","US87236Y1082","NASDAQ"
"AJG","ARTHUR J GALLAGHER","Equity","0.29","80.28","64,862.00","5,207,121.36","5,207,121.36","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.29","30.77","168,681.00","5,190,314.37","5,190,314.37","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.28","135.89","37,863.00","5,145,203.07","5,145,203.07","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.28","19.61","262,137.00","5,140,506.57","5,140,506.57","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.27","87.11","57,126.00","4,976,245.86","4,976,245.86","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.27","10.13","489,495.00","4,958,584.35","4,958,584.35","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"MKL","MARKEL CORP","Equity","0.27","1,004.88","4,900.00","4,923,912.00","4,923,912.00","Financials","2566436","US5705351048","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.27","52.64","92,910.00","4,890,782.40","4,890,782.40","Financials","2803014","US74251V1026","NASDAQ"
"LNC","LINCOLN NATIONAL CORP","Equity","0.26","62.52","75,464.00","4,718,009.28","4,718,009.28","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.26","32.67","142,506.00","4,655,671.02","4,655,671.02","Financials","2740542","BMG0450A1053","NASDAQ"
"SIVB","SVB FINANCIAL GROUP","Equity","0.26","247.16","18,820.00","4,651,551.20","4,651,551.20","Financials","2808053","US78486Q1013","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.26","86.82","53,495.00","4,644,435.90","4,644,435.90","Financials","2196888","US1720621010","NASDAQ"
"L","LOEWS CORP","Equity","0.26","47.62","97,523.00","4,644,045.26","4,644,045.26","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.24","48.99","89,788.00","4,398,714.12","4,398,714.12","Financials","2299011","US2692464017","NASDAQ"
"UDR","UDR REIT INC","Equity","0.24","44.42","97,112.00","4,313,715.04","4,313,715.04","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.24","95.94","44,733.00","4,291,684.02","4,291,684.02","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"WPC","W. P. CAREY REIT INC","Equity","0.23","73.87","56,726.00","4,190,349.62","4,190,349.62","Real Estate","B826YT8","US92936U1097","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.23","103.58","40,085.00","4,152,004.30","4,152,004.30","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT","Equity","0.23","67.31","60,982.00","4,104,698.42","4,104,698.42","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"ALLY","ALLY FINANCIAL INC","Equity","0.22","27.09","146,094.00","3,957,686.46","3,957,686.46","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.21","65.25","59,686.00","3,894,511.50","3,894,511.50","Real Estate","2726177","US7588491032","NASDAQ"
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.21","95.91","39,687.00","3,806,380.17","3,806,380.17","Financials","B5834C5","US12503M1080","Cboe BZX formerly known as BATS"
"RJF","RAYMOND JAMES INC","Equity","0.21","82.58","45,622.00","3,767,464.76","3,767,464.76","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.21","29.57","126,279.00","3,734,070.03","3,734,070.03","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.20","91.57","40,494.00","3,708,035.58","3,708,035.58","Financials","2965107","US6311031081","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.20","35.42","100,846.00","3,571,965.32","3,571,965.32","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.19","133.59","26,039.00","3,478,550.01","3,478,550.01","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.19","51.10","68,000.00","3,474,800.00","3,474,800.00","Financials","2989828","US9897011071","NASDAQ"
"SUI","SUN COMMUNITIES REIT INC","Equity","0.19","113.57","30,444.00","3,457,525.08","3,457,525.08","Real Estate","2860257","US8666741041","New York Stock Exchange Inc."
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Equity","0.19","108.64","31,650.00","3,438,456.00","3,438,456.00","Real Estate","2563125","US29472R1086","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.19","32.61","105,336.00","3,435,006.96","3,435,006.96","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.19","35.09","97,003.00","3,403,835.27","3,403,835.27","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"Y","ALLEGHANY CORP","Equity","0.19","642.96","5,241.00","3,369,753.36","3,369,753.36","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.18","17.65","186,069.00","3,284,117.85","3,284,117.85","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"RGA","REINSURANCE GROUP OF AMERICA INC","Equity","0.18","144.49","22,556.00","3,259,116.44","3,259,116.44","Financials","2731193","US7593516047","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.18","226.11","14,373.00","3,249,879.03","3,249,879.03","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.18","243.88","13,253.00","3,232,141.64","3,232,141.64","Financials","B03Q9D0","US57060D1081","NASDAQ"
"CPT","CAMDEN PROPERTY TRUST REIT","Equity","0.18","98.09","32,846.00","3,221,864.14","3,221,864.14","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.17","235.17","13,429.00","3,158,097.93","3,158,097.93","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Money Market","0.17","1.00","3,049,696.00","3,049,696.02","3,049,696.02","Cash and/or Derivatives","-","US0669224778","-"
"TMK","TORCHMARK CORP","Equity","0.16","82.56","36,273.00","2,994,698.88","2,994,698.88","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.16","52.10","56,162.00","2,926,040.20","2,926,040.20","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"WRB","WR BERKLEY CORP","Equity","0.16","83.66","34,446.00","2,881,752.36","2,881,752.36","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.16","37.36","76,693.00","2,865,250.48","2,865,250.48","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.15","19.35","145,174.00","2,809,116.90","2,809,116.90","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.15","54.61","51,185.00","2,795,212.85","2,795,212.85","Financials","2487407","US27579R1041","NASDAQ"
"VOYA","VOYA FINANCIAL INC","Equity","0.15","50.57","54,864.00","2,774,472.48","2,774,472.48","Financials","BKWQ2N2","US9290891004","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.15","90.72","30,086.00","2,729,401.92","2,729,401.92","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.15","7.97","341,499.00","2,721,747.03","2,721,747.03","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"VICI","VICI PPTYS INC","Equity","0.15","21.31","127,221.00","2,711,079.51","2,711,079.51","Real Estate","BYWH073","US9256521090","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.15","165.12","16,108.00","2,659,752.96","2,659,752.96","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.14","48.93","53,777.00","2,631,308.61","2,631,308.61","Real Estate","BJLNBG3","US03748R7540","New York Stock Exchange Inc."
"KRC","KILROY REALTY REIT CORP","Equity","0.14","73.71","35,586.00","2,623,044.06","2,623,044.06","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.14","17.59","148,848.00","2,618,236.32","2,618,236.32","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.14","36.38","71,059.00","2,585,126.42","2,585,126.42","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"SBNY","SIGNATURE BANK","Equity","0.14","135.76","18,845.00","2,558,397.20","2,558,397.20","Financials","B00JQL9","US82669G1040","NASDAQ"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.14","35.90","70,841.00","2,543,191.90","2,543,191.90","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.14","99.66","24,955.00","2,487,015.30","2,487,015.30","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.14","47.33","52,241.00","2,472,566.53","2,472,566.53","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.14","29.62","82,867.00","2,454,520.54","2,454,520.54","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.13","52.75","46,118.00","2,432,724.50","2,432,724.50","Financials","2793610","US7841171033","NASDAQ"
"INVH","INVITATION HOMES INC","Equity","0.13","23.00","104,912.00","2,412,976.00","2,412,976.00","Real Estate","BD81GW9","US46187W1071","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.13","17.76","133,477.00","2,370,551.52","2,370,551.52","Financials","B1W41J2","US7127041058","NASDAQ"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.13","18.23","129,061.00","2,352,782.03","2,352,782.03","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.13","103.68","22,627.00","2,345,967.36","2,345,967.36","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.13","77.57","30,073.00","2,332,762.61","2,332,762.61","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.13","75.41","30,645.00","2,310,939.45","2,310,939.45","Financials","B75JX34","US50212V1008","NASDAQ"
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.13","39.68","57,946.00","2,299,297.28","2,299,297.28","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"PK","PARK HOTELS RESORTS INC","Equity","0.12","31.24","71,274.00","2,226,599.76","2,226,599.76","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.12","62.93","35,073.00","2,207,143.89","2,207,143.89","Financials","2213204","US2005251036","NASDAQ"
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.12","38.60","57,170.00","2,206,762.00","2,206,762.00","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.12","22.43","97,451.00","2,185,825.93","2,185,825.93","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.12","45.06","48,491.00","2,185,004.46","2,185,004.46","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.12","12.51","174,203.00","2,179,279.53","2,179,279.53","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.12","32.47","67,093.00","2,178,509.71","2,178,509.71","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.12","16.54","129,438.00","2,140,904.52","2,140,904.52","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.12","20.86","100,572.00","2,097,931.92","2,097,931.92","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.12","28.49","73,519.00","2,094,556.31","2,094,556.31","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.12","147.05","14,237.00","2,093,550.85","2,093,550.85","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.11","109.61","18,628.00","2,041,815.08","2,041,815.08","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.11","50.79","39,913.00","2,027,181.27","2,027,181.27","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.11","30.64","65,897.00","2,019,084.08","2,019,084.08","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD CLASS A","Equity","0.11","44.55","45,111.00","2,009,695.05","2,009,695.05","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.11","56.38","35,470.00","1,999,798.60","1,999,798.60","Financials","B86QM90","PR7331747001","NASDAQ"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.11","21.84","91,378.00","1,995,695.52","1,995,695.52","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.11","73.48","26,454.00","1,943,839.92","1,943,839.92","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.11","439.86","4,390.00","1,930,985.40","1,930,985.40","Financials","2232050","US2253101016","NASDAQ"
"CIT","CIT GROUP INC","Equity","0.11","50.97","37,572.00","1,915,044.84","1,915,044.84","Financials","B4Z73G0","US1255818015","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.11","102.99","18,554.00","1,910,876.46","1,910,876.46","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.10","125.04","15,199.00","1,900,482.96","1,900,482.96","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","57.42","32,772.00","1,881,768.24","1,881,768.24","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.10","49.84","37,441.00","1,866,059.44","1,866,059.44","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","17.46","106,497.00","1,859,437.62","1,859,437.62","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","33.22","55,828.00","1,854,606.16","1,854,606.16","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
