iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2017"
Total Net Assets,"1,860,125,416.54"
Shares Outstanding,"17,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.11","16.48","119,414.00","1,967,942.72","1,967,942.72","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"DFT","DUPONT FABROS TECHNOLOGY REIT INC","Equity","0.11","64.36","30,449.00","1,959,697.64","1,959,697.64","Real Estate","B28HRD8","US26613Q1067","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.10","63.03","30,558.00","1,926,070.74","1,926,070.74","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","18.72","101,897.00","1,907,511.84","1,907,511.84","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.10","13.16","142,404.00","1,874,036.64","1,874,036.64","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.10","84.20","22,240.00","1,872,608.00","1,872,608.00","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.10","54.99","33,976.00","1,868,340.24","1,868,340.24","Financials","2213204","US2005251036","NASDAQ"
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","139.16","13,279.00","1,847,905.64","1,847,905.64","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.10","33.90","53,655.00","1,818,904.50","1,818,904.50","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.10","30.46","59,568.00","1,814,441.28","1,814,441.28","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.10","19.09","94,958.00","1,812,748.22","1,812,748.22","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.10","48.23","36,835.00","1,776,552.05","1,776,552.05","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.09","69.66","25,069.00","1,746,306.54","1,746,306.54","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.09","24.65","70,218.00","1,730,873.70","1,730,873.70","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.09","10.17","168,536.00","1,714,011.12","1,714,011.12","Financials","2101967","US78442P1066","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.09","25.38","66,576.00","1,689,698.88","1,689,698.88","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.09","46.68","35,966.00","1,678,892.88","1,678,892.88","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.09","11.45","144,896.00","1,659,059.20","1,659,059.20","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"HHC","HOWARD HUGHES CORP","Equity","0.09","117.35","14,115.00","1,656,395.25","1,656,395.25","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.09","100.00","1,644,148.00","1,644,147.97","1,644,147.97","Cash and/or Derivatives","-","-","-"
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.09","19.72","83,355.00","1,643,760.60","1,643,760.60","Real Estate","2501631","US81721M1099","NASDAQ"
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.09","8.70","188,783.00","1,642,412.10","1,642,412.10","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","98.18","16,581.00","1,627,922.58","1,627,922.58","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","59.75","27,063.00","1,617,014.25","1,617,014.25","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.09","12.69","126,774.00","1,608,762.06","1,608,762.06","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.09","33.28","48,067.00","1,599,669.76","1,599,669.76","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"ISBC","INVESTORS BANCORP INC","Equity","0.09","13.09","121,628.00","1,592,110.52","1,592,110.52","Financials","BMHT4M3","US46146L1017","NASDAQ"
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","72.81","21,793.00","1,586,748.33","1,586,748.33","Financials","2425258","US97650W1080","NASDAQ"
"BPOP","POPULAR INC","Equity","0.09","39.91","39,649.00","1,582,391.59","1,582,391.59","Financials","B86QM90","PR7331747001","NASDAQ"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.08","27.36","57,642.00","1,577,085.12","1,577,085.12","Real Estate","2438966","US44106M1027","NASDAQ"
"COR","CORESITE REALTY REIT CORP","Equity","0.08","118.76","13,268.00","1,575,707.68","1,575,707.68","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.08","17.21","90,832.00","1,563,218.72","1,563,218.72","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.08","871.07","1,783.00","1,553,117.81","1,553,117.81","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"VR","VALIDUS HOLDINGS LTD","Equity","0.08","50.15","30,822.00","1,545,723.30","1,545,723.30","Financials","B23HRW2","BMG9319H1025","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.08","9.35","162,936.00","1,523,451.60","1,523,451.60","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"IBKC","IBERIABANK CORP","Equity","0.08","76.60","19,793.00","1,516,143.80","1,516,143.80","Financials","2452450","US4508281080","NASDAQ"
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.08","17.50","85,872.00","1,502,760.00","1,502,760.00","Financials","2484389","US9042141039","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.08","26.69","56,136.00","1,498,269.84","1,498,269.84","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.08","30.94","48,227.00","1,492,143.38","1,492,143.38","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.08","17.50","84,563.00","1,479,852.50","1,479,852.50","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.08","32.04","45,984.00","1,473,327.36","1,473,327.36","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","29.01","50,539.00","1,466,136.39","1,466,136.39","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.08","46.84","31,277.00","1,465,014.68","1,465,014.68","Financials","B75JX34","US50212V1008","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.08","13.20","110,764.00","1,462,084.80","1,462,084.80","Financials","BLP5GX1","US63938C1080","NASDAQ"
"HBHC","HANCOCK HOLDING","Equity","0.08","43.95","33,141.00","1,456,546.95","1,456,546.95","Financials","2415497","US4101201097","NASDAQ"
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.08","74.25","19,309.00","1,433,693.25","1,433,693.25","Financials","2977209","US88224Q1076","NASDAQ"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.08","30.98","45,754.00","1,417,458.92","1,417,458.92","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.08","33.28","41,964.00","1,396,561.92","1,396,561.92","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","10.23","136,102.00","1,392,323.46","1,392,323.46","Financials","B563MS9","US90187B1017","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.07","20.18","67,910.00","1,370,423.80","1,370,423.80","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","33.55","40,725.00","1,366,323.75","1,366,323.75","Financials","2905794","US9099071071","NASDAQ"
"MFA","MFA FINANCIAL REIT INC","Equity","0.07","8.78","155,540.00","1,365,641.20","1,365,641.20","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","15.80","85,939.00","1,357,836.20","1,357,836.20","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"CNO","CNO FINANCIAL GROUP INC","Equity","0.07","22.35","60,114.00","1,343,547.90","1,343,547.90","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.07","19.07","70,006.00","1,335,014.42","1,335,014.42","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.07","27.64","48,265.00","1,334,044.60","1,334,044.60","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.07","73.59","18,075.00","1,330,139.25","1,330,139.25","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.07","21.90","59,904.00","1,311,897.60","1,311,897.60","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.07","1.00","1,306,073.00","1,306,073.47","1,306,073.47","Cash and/or Derivatives","-","US0669224778","-"
"BOH","BANK OF HAWAII CORP.","Equity","0.07","78.13","16,667.00","1,302,192.71","1,302,192.71","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.07","33.36","38,911.00","1,298,070.96","1,298,070.96","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.07","18.73","69,058.00","1,293,456.34","1,293,456.34","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.07","80.18","16,112.00","1,291,860.16","1,291,860.16","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.07","47.75","26,927.00","1,285,764.25","1,285,764.25","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.07","76.55","16,675.00","1,276,471.25","1,276,471.25","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.07","38.19","33,156.00","1,266,227.64","1,266,227.64","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.07","28.38","44,108.00","1,251,785.04","1,251,785.04","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","52.24","23,861.00","1,246,498.64","1,246,498.64","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.07","13.33","92,683.00","1,235,464.39","1,235,464.39","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.07","26.80","45,996.00","1,232,692.80","1,232,692.80","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.06","19.26","62,162.00","1,197,240.12","1,197,240.12","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"FULT","FULTON FINANCIAL CORP","Equity","0.06","17.45","68,325.00","1,192,271.25","1,192,271.25","Financials","2356585","US3602711000","NASDAQ"
"OUT","OUTFRONT MEDIA INC","Equity","0.06","22.00","53,874.00","1,185,228.00","1,185,228.00","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.06","59.42","19,851.00","1,179,546.42","1,179,546.42","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.06","88.86","13,220.00","1,174,729.20","1,174,729.20","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.06","17.18","68,168.00","1,171,126.24","1,171,126.24","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.06","31.35","37,294.00","1,169,166.90","1,169,166.90","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.06","9.68","119,957.00","1,161,183.76","1,161,183.76","Real Estate","B6S2DF5","US23317H1023","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","67.12","17,211.00","1,155,202.32","1,155,202.32","Financials","2918510","US9027881088","NASDAQ"
"VLY","VALLEY NATIONAL","Equity","0.06","11.19","102,711.00","1,149,336.09","1,149,336.09","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.06","20.25","56,739.00","1,148,964.75","1,148,964.75","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","15.78","70,951.00","1,119,606.78","1,119,606.78","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.06","18.18","61,205.00","1,112,706.90","1,112,706.90","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","32.73","33,864.00","1,108,368.72","1,108,368.72","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.06","53.25","20,801.00","1,107,653.25","1,107,653.25","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.06","38.64","28,624.00","1,106,031.36","1,106,031.36","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"MBFI","MB FINANCIAL INC","Equity","0.06","39.77","27,752.00","1,103,697.04","1,103,697.04","Financials","2817651","US55264U1088","NASDAQ"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.06","31.25","34,766.00","1,086,437.50","1,086,437.50","Financials","2941981","US9388241096","NASDAQ"
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.06","45.20","23,530.00","1,063,556.00","1,063,556.00","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","35.27","29,455.00","1,038,877.85","1,038,877.85","Financials","2264235","US1491501045","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.06","15.53","66,851.00","1,038,196.03","1,038,196.03","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.06","40.05","25,855.00","1,035,492.75","1,035,492.75","Financials","2266026","US32020R1095","NASDAQ"
"UE","URBAN EDGE PROPERTIES","Equity","0.06","25.15","40,691.00","1,023,378.65","1,023,378.65","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","21.00","48,071.00","1,009,491.00","1,009,491.00","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.05","33.21","30,243.00","1,004,370.03","1,004,370.03","Financials","2370585","US37637Q1058","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","32.86","29,788.00","978,833.68","978,833.68","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH INC","Equity","0.05","29.05","32,321.00","938,925.05","938,925.05","Financials","2074111","US0596921033","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.05","28.69","31,782.00","911,825.58","911,825.58","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","33.59","27,046.00","908,475.14","908,475.14","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.05","47.90","18,918.00","906,172.20","906,172.20","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.05","23.40","37,990.00","888,966.00","888,966.00","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.05","120.79","7,301.00","881,887.79","881,887.79","Financials","2311711","US29530P1021","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.05","10.99","78,050.00","857,769.50","857,769.50","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.04","9.86","84,782.00","835,950.52","835,950.52","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","19.96","41,514.00","828,619.44","828,619.44","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","35.95","22,667.00","814,878.65","814,878.65","Financials","2243911","US4590441030","NASDAQ"
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","22.89","35,577.00","814,357.53","814,357.53","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.04","57.47","14,148.00","813,085.56","813,085.56","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.04","27.31","29,614.00","808,758.34","808,758.34","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.04","53.52","14,948.00","800,016.96","800,016.96","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.04","43.40","18,133.00","786,972.20","786,972.20","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.04","6.19","126,812.00","784,966.28","784,966.28","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"PCH","POTLATCH REIT CORP","Equity","0.04","47.80","16,077.00","768,480.60","768,480.60","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"TRMK","TRUSTMARK CORP","Equity","0.04","29.62","25,837.00","765,291.94","765,291.94","Financials","2340210","US8984021027","NASDAQ"
"FNGN","FINANCIAL ENGINES INC","Equity","0.04","33.05","22,820.00","754,201.00","754,201.00","Financials","B65V2X6","US3174851002","NASDAQ"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.04","16.98","44,194.00","750,414.12","750,414.12","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.04","13.72","49,701.00","681,897.72","681,897.72","Financials","B3KWJV0","US14057J1016","NASDAQ"
"BOKF","BOK FINANCIAL CORP","Equity","0.04","80.48","8,221.00","661,626.08","661,626.08","Financials","2109091","US05561Q2012","NASDAQ"
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.04","20.12","32,477.00","653,437.24","653,437.24","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","25.41","23,903.00","607,375.23","607,375.23","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.03","3.43","175,082.00","600,531.26","600,531.26","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.03","8.35","71,743.00","599,054.05","599,054.05","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","18.61","29,341.00","546,036.01","546,036.01","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"CYS","CYS INVESTMENTS REIT INC","Equity","0.03","8.79","60,721.00","533,737.59","533,737.59","Financials","B6YB1G3","US12673A1088","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","28.90","18,222.00","526,615.80","526,615.80","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.03","12.40","42,104.00","522,089.60","522,089.60","Financials","B1H4YP4","US0323593097","NASDAQ"
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.03","8.00","63,207.00","505,656.00","505,656.00","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"QCP","QUALITY CARE PROPERTIES INC","Equity","0.03","13.72","36,718.00","503,770.96","503,770.96","Real Estate","BYNWVQ3","US7475451016","New York Stock Exchange Inc."
"JOE","ST JOE","Equity","0.03","18.85","25,254.00","476,037.90","476,037.90","Real Estate","2768663","US7901481009","New York Stock Exchange Inc."
"PKY","PARKWAY INC","Equity","0.02","22.96","16,869.00","387,312.24","387,312.24","Real Estate","BDCVWT4","US70156Q1076","New York Stock Exchange Inc."
"DFIN","DONNELLEY FINANCIAL SOLUTIONS INC","Equity","0.01","21.41","12,752.00","273,020.32","273,020.32","Financials","BYND5T7","US25787G1004","New York Stock Exchange Inc."
 
