iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 30, 2019"
Total Net Assets,"1,775,589,195.78"
Shares Outstanding,"14,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"EQH","AXA EQUITABLE HOLDINGS INC","Equity","0.11","22.69","78,553.00","1,782,367.57","1,782,367.57","Financials","BYWV2Y6","US0545611057","New York Stock Exchange Inc."
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.10","27.58","64,474.00","1,778,192.92","1,778,192.92","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.10","130.29","13,309.00","1,734,029.61","1,734,029.61","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.10","11.63","146,912.00","1,708,586.56","1,708,586.56","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","34.86","48,283.00","1,683,145.38","1,683,145.38","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.10","14.64","114,743.00","1,679,837.52","1,679,837.52","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","17.88","93,300.00","1,668,204.00","1,668,204.00","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.10","23.42","70,454.00","1,650,032.68","1,650,032.68","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.09","41.79","38,444.00","1,606,574.76","1,606,574.76","Financials","BF429K9","US10922N1037","NASDAQ"
"AGO","ASSURED GUARANTY LTD","Equity","0.09","47.70","33,133.00","1,580,444.10","1,580,444.10","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.09","38.88","40,455.00","1,572,890.40","1,572,890.40","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.09","53.13","29,012.00","1,541,407.56","1,541,407.56","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","120.61","12,766.00","1,539,707.26","1,539,707.26","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","73.64","20,671.00","1,522,212.44","1,522,212.44","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.09","15.09","99,599.00","1,502,948.91","1,502,948.91","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.09","41.57","35,910.00","1,492,778.70","1,492,778.70","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.09","39.55","37,743.00","1,492,735.65","1,492,735.65","Financials","2619772","US6952631033","NASDAQ"
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.09","56.85","26,039.00","1,480,317.15","1,480,317.15","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.09","42.55","34,691.00","1,476,102.05","1,476,102.05","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.09","47.45","30,734.00","1,458,328.30","1,458,328.30","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.09","47.78","30,342.00","1,449,740.76","1,449,740.76","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.08","44.58","32,240.00","1,437,259.20","1,437,259.20","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.08","21.42","66,853.00","1,431,991.26","1,431,991.26","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.08","35.27","39,827.00","1,404,698.29","1,404,698.29","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.08","95.29","14,666.00","1,397,523.14","1,397,523.14","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.08","10.16","137,323.00","1,395,201.68","1,395,201.68","Financials","2101967","US78442P1066","NASDAQ"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.08","35.59","38,906.00","1,384,664.54","1,384,664.54","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"IBKC","IBERIABANK CORP","Equity","0.08","79.50","17,319.00","1,376,860.50","1,376,860.50","Financials","2452450","US4508281080","NASDAQ"
"HHC","HOWARD HUGHES CORP","Equity","0.08","111.00","12,238.00","1,358,418.00","1,358,418.00","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.08","76.20","17,803.00","1,356,588.60","1,356,588.60","Financials","2425258","US97650W1080","NASDAQ"
"SF","STIFEL FINANCIAL CORP","Equity","0.08","59.67","22,427.00","1,338,219.09","1,338,219.09","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.08","32.56","41,026.00","1,335,806.56","1,335,806.56","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.08","40.14","33,280.00","1,335,859.20","1,335,859.20","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"FCFS","FIRSTCASH INC","Equity","0.08","97.68","13,651.00","1,333,429.68","1,333,429.68","Financials","BZCG9B4","US33767D1054","NASDAQ"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.08","26.00","51,248.00","1,332,448.00","1,332,448.00","Real Estate","2438966","US44106M1027","NASDAQ"
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.08","9.57","138,879.00","1,329,072.03","1,329,072.03","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.08","58.07","22,737.00","1,320,337.59","1,320,337.59","Financials","2675097","US72346Q1040","NASDAQ"
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.08","114.33","11,460.00","1,310,221.80","1,310,221.80","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.08","61.52","21,220.00","1,305,454.40","1,305,454.40","Financials","2266026","US32020R1095","NASDAQ"
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.08","25.07","51,895.00","1,301,007.65","1,301,007.65","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","31.79","40,513.00","1,287,908.27","1,287,908.27","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.08","79.60","16,069.00","1,279,092.40","1,279,092.40","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Equity","0.07","54.24","23,396.00","1,268,999.04","1,268,999.04","Financials","B1WT4X2","US45841N1072","IEX"
"COR","CORESITE REALTY REIT CORP","Equity","0.07","109.41","11,507.00","1,258,980.87","1,258,980.87","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.07","448.25","2,808.00","1,258,686.00","1,258,686.00","Financials","2355582","US31946M1036","NASDAQ"
"UBSI","UNITED BANKSHARES INC","Equity","0.07","39.24","32,066.00","1,258,269.84","1,258,269.84","Financials","2905794","US9099071071","NASDAQ"
"EVR","EVERCORE INC CLASS A","Equity","0.07","97.43","12,887.00","1,255,580.41","1,255,580.41","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"OZK","BANK OZK","Equity","0.07","32.65","37,930.00","1,238,414.50","1,238,414.50","Financials","BZ56Q65","US06417N1037","NASDAQ"
"FNB","FNB CORP","Equity","0.07","12.13","101,041.00","1,225,627.33","1,225,627.33","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC","Equity","0.07","30.88","39,406.00","1,216,857.28","1,216,857.28","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","31.80","37,835.00","1,203,153.00","1,203,153.00","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.07","17.36","68,632.00","1,191,451.52","1,191,451.52","Financials","2484389","US9042141039","NASDAQ"
"GBCI","GLACIER BANCORP INC","Equity","0.07","42.59","27,923.00","1,189,240.57","1,189,240.57","Financials","2370585","US37637Q1058","NASDAQ"
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.07","189.32","6,257.00","1,184,575.24","1,184,575.24","Financials","2311711","US29530P1021","NASDAQ"
"HWC","HANCOCK WHITNEY CORP","Equity","0.07","43.74","26,946.00","1,178,618.04","1,178,618.04","Financials","2415497","US4101201097","NASDAQ"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Money Market","0.07","1.00","1,172,794.00","1,172,794.50","1,172,794.50","Cash and/or Derivatives","-","US0669224778","-"
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","13.86","84,497.00","1,171,128.42","1,171,128.42","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.07","22.69","51,384.00","1,165,902.96","1,165,902.96","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.07","36.58","31,163.00","1,139,942.54","1,139,942.54","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"TCF","TCF FINANCIAL CORP","Equity","0.07","22.13","51,097.00","1,130,776.61","1,130,776.61","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.07","19.17","58,568.00","1,122,748.56","1,122,748.56","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.07","16.45","66,939.00","1,101,146.55","1,101,146.55","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.06","19.56","55,994.00","1,095,242.64","1,095,242.64","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"VLY","VALLEY NATIONAL","Equity","0.06","10.48","103,908.00","1,088,955.84","1,088,955.84","Financials","2935326","US9197941076","NASDAQ"
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.06","40.46","26,903.00","1,088,495.38","1,088,495.38","Real Estate","BHHZBZ8","US84860W3007","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.06","28.94","37,406.00","1,082,529.64","1,082,529.64","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.06","82.38","13,001.00","1,071,022.38","1,071,022.38","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.06","7.51","140,073.00","1,051,948.23","1,051,948.23","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.06","23.83","43,807.00","1,043,920.81","1,043,920.81","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT","Equity","0.06","18.06","57,197.00","1,032,977.82","1,032,977.82","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.06","14.40","71,630.00","1,031,472.00","1,031,472.00","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.06","64.73","15,756.00","1,019,885.88","1,019,885.88","Financials","2977209","US88224Q1076","NASDAQ"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.06","75.43","13,435.00","1,013,402.05","1,013,402.05","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT","Equity","0.06","18.41","55,004.00","1,012,623.64","1,012,623.64","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.06","81.33","12,310.00","1,001,172.30","1,001,172.30","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.06","43.93","22,436.00","985,613.48","985,613.48","Financials","2190277","US1637311028","NASDAQ"
"UMBF","UMB FINANCIAL CORP","Equity","0.06","69.86","13,919.00","972,381.34","972,381.34","Financials","2918510","US9027881088","NASDAQ"
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.06","27.88","34,667.00","966,515.96","966,515.96","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"GDOT","GREEN DOT CORP CLASS A","Equity","0.06","63.77","15,029.00","958,399.33","958,399.33","Financials","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.06","49.30","19,178.00","945,475.40","945,475.40","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"HOMB","HOME BANCSHARES INC","Equity","0.06","19.19","48,560.00","931,866.40","931,866.40","Financials","B17MTL9","US4368932004","NASDAQ"
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.05","939.04","990.00","929,649.60","929,649.60","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.05","30.73","30,113.00","925,372.49","925,372.49","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.05","13.51","68,415.00","924,286.65","924,286.65","Financials","BLP5GX1","US63938C1080","NASDAQ"
"FULT","FULTON FINANCIAL CORP","Equity","0.05","17.25","53,393.00","921,029.25","921,029.25","Financials","2356585","US3602711000","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.05","14.49","62,454.00","904,958.46","904,958.46","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.05","33.45","26,490.00","886,090.50","886,090.50","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.05","87.14","10,082.00","878,545.48","878,545.48","Financials","2109091","US05561Q2012","NASDAQ"
"CATY","CATHAY GENERAL BANCORP","Equity","0.05","36.79","23,830.00","876,705.70","876,705.70","Financials","2264235","US1491501045","NASDAQ"
"ISBC","INVESTORS BANCORP INC","Equity","0.05","11.75","74,131.00","871,039.25","871,039.25","Financials","BMHT4M3","US46146L1017","NASDAQ"
"BXS","BANCORPSOUTH","Equity","0.05","30.48","28,266.00","861,547.68","861,547.68","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT","Equity","0.05","15.39","55,274.00","850,666.86","850,666.86","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"WAFD","WASHINGTON FEDERAL INC","Equity","0.05","33.14","25,385.00","841,258.90","841,258.90","Financials","2941981","US9388241096","NASDAQ"
"ESGR","ENSTAR GROUP LTD","Equity","0.05","177.26","4,731.00","838,617.06","838,617.06","Financials","B1Q76J2","BMG3075P1014","NASDAQ"
"CNO","CNO FINANCIAL GROUP INC","Equity","0.05","16.55","50,520.00","836,106.00","836,106.00","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"MORN","MORNINGSTAR INC","Equity","0.05","143.45","5,789.00","830,432.05","830,432.05","Financials","B081VR8","US6177001095","NASDAQ"
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","22.71","36,445.00","827,665.95","827,665.95","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","20.82","39,701.00","826,574.82","826,574.82","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"PCH","POTLATCHDELTIC CORP","Equity","0.05","38.66","21,297.00","823,342.02","823,342.02","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","12.29","66,524.00","817,579.96","817,579.96","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"OMF","ONEMAIN HOLDINGS INC","Equity","0.05","33.97","23,615.00","802,201.55","802,201.55","Financials","BYSZB89","US68268W1036","New York Stock Exchange Inc."
"CLNY","COLONY CAPITAL INC CLASS A","Equity","0.05","5.14","154,265.00","792,922.10","792,922.10","Real Estate","BG5QFV0","US19626G1085","New York Stock Exchange Inc."
"FHB","FIRST HAWAIIAN INC","Equity","0.05","27.65","28,515.00","788,439.75","788,439.75","Financials","BDC6HG1","US32051X1081","NASDAQ"
"CXW","CORECIVIC REIT INC","Equity","0.05","20.81","37,525.00","780,895.25","780,895.25","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"SC","SANTANDER CONSUMER USA HOLDINGS IN","Equity","0.05","21.35","35,767.00","763,625.45","763,625.45","Financials","BJ0KZ85","US80283M1018","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","21.65","35,052.00","758,875.80","758,875.80","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.04","20.02","37,674.00","754,233.48","754,233.48","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.04","35.96","20,574.00","739,841.04","739,841.04","Financials","2340210","US8984021027","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.04","28.24","25,833.00","729,523.92","729,523.92","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT","Equity","0.04","28.24","25,797.00","728,507.28","728,507.28","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.04","100.00","725,196.00","725,196.34","725,196.34","Cash and/or Derivatives","-","-","-"
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","41.47","16,980.00","704,160.60","704,160.60","Financials","2243911","US4590441030","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.04","10.86","63,035.00","684,560.10","684,560.10","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.04","37.53","17,907.00","672,049.71","672,049.71","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.04","18.57","36,085.00","670,098.45","670,098.45","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.04","16.32","40,159.00","655,394.88","655,394.88","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","23.28","27,883.00","649,116.24","649,116.24","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.04","10.99","56,426.00","620,121.74","620,121.74","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.04","13.80","43,743.00","603,653.40","603,653.40","Financials","B3KWJV0","US14057J1016","NASDAQ"
"SITC","SITE CENTERS CORP","Equity","0.04","13.24","45,461.00","601,903.64","601,903.64","Real Estate","BGL0KF5","US82981J1097","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.04","8.03","74,631.00","599,286.93","599,286.93","Real Estate","2501631","US81721M1099","NASDAQ"
"GNW","GENWORTH FINANCIAL A INC","Equity","0.04","3.79","157,656.00","597,516.24","597,516.24","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT","Equity","0.04","9.07","65,512.00","594,193.84","594,193.84","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.03","18.06","28,963.00","523,071.78","523,071.78","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.03","13.02","35,663.00","464,332.26","464,332.26","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.03","5.40","84,614.00","456,915.60","456,915.60","Financials","2528168","US05541T1016","NASDAQ"
"MCY","MERCURY GENERAL CORP","Equity","0.03","53.78","8,343.00","448,686.54","448,686.54","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.02","28.12","13,974.00","392,948.88","392,948.88","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"CNA","CNA FINANCIAL CORP","Equity","0.02","46.33","8,336.00","386,206.88","386,206.88","Financials","2204866","US1261171003","New York Stock Exchange Inc."
"TFSL","TFS FINANCIAL CORP","Equity","0.02","16.64","16,398.00","272,862.72","272,862.72","Financials","B1W8J67","US87240R1077","NASDAQ"
 
