iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 29, 2017"
Total Net Assets,"1,944,425,230.52"
Shares Outstanding,"16,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.10","17.88","113,498.00","2,029,344.24","2,029,344.24","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.10","56.62","35,710.00","2,021,900.20","2,021,900.20","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.10","21.84","92,478.00","2,019,719.52","2,019,719.52","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.10","58.78","34,271.00","2,014,449.38","2,014,449.38","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.10","94.65","21,243.00","2,010,649.95","2,010,649.95","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.10","27.54","72,694.00","2,001,992.76","2,001,992.76","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.10","100.84","19,840.00","2,000,665.60","2,000,665.60","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.10","59.53","33,593.00","1,999,791.29","1,999,791.29","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","34.25","57,020.00","1,952,935.00","1,952,935.00","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.10","28.92","66,904.00","1,934,863.68","1,934,863.68","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.10","50.91","37,922.00","1,930,609.02","1,930,609.02","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.10","55.84","34,556.00","1,929,607.04","1,929,607.04","Financials","2213204","US2005251036","NASDAQ"
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.10","21.38","90,249.00","1,929,523.62","1,929,523.62","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.10","14.11","136,040.00","1,919,524.40","1,919,524.40","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","56.16","33,804.00","1,898,432.64","1,898,432.64","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.10","57.14","33,159.00","1,894,705.26","1,894,705.26","Financials","B75JX34","US50212V1008","NASDAQ"
"HHC","HOWARD HUGHES CORP","Equity","0.10","131.27","14,370.00","1,886,349.90","1,886,349.90","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","125.59","14,766.00","1,854,461.94","1,854,461.94","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.09","13.78","133,709.00","1,842,510.02","1,842,510.02","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","70.07","25,720.00","1,802,200.40","1,802,200.40","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.09","66.30","27,179.00","1,801,967.70","1,801,967.70","Financials","2675097","US72346Q1040","NASDAQ"
"SLM","SLM CORP","Equity","0.09","11.30","158,468.00","1,790,688.40","1,790,688.40","Financials","2101967","US78442P1066","NASDAQ"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.09","29.85","57,642.00","1,720,613.70","1,720,613.70","Real Estate","2438966","US44106M1027","NASDAQ"
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","82.37","20,681.00","1,703,493.97","1,703,493.97","Financials","2425258","US97650W1080","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.09","28.75","59,091.00","1,698,866.25","1,698,866.25","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.09","20.80","81,498.00","1,695,158.40","1,695,158.40","Financials","2484389","US9042141039","NASDAQ"
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","108.08","15,558.00","1,681,508.64","1,681,508.64","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.09","101.55","16,279.00","1,653,132.45","1,653,132.45","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.08","13.82","118,709.00","1,640,558.38","1,640,558.38","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.08","88.90","18,357.00","1,631,937.30","1,631,937.30","Financials","2977209","US88224Q1076","NASDAQ"
"RDN","RADIAN GROUP INC","Equity","0.08","20.61","79,039.00","1,628,993.79","1,628,993.79","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.08","40.72","39,235.00","1,597,649.20","1,597,649.20","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.08","19.15","83,355.00","1,596,248.25","1,596,248.25","Real Estate","2501631","US81721M1099","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.08","26.04","60,902.00","1,585,888.08","1,585,888.08","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.08","26.66","58,999.00","1,572,913.34","1,572,913.34","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"HBHC","HANCOCK HOLDING","Equity","0.08","49.50","31,505.00","1,559,497.50","1,559,497.50","Financials","2415497","US4101201097","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.08","65.46","23,536.00","1,540,666.56","1,540,666.56","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.08","50.26","30,534.00","1,534,638.84","1,534,638.84","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"IBKC","IBERIABANK CORP","Equity","0.08","77.50","19,766.00","1,531,865.00","1,531,865.00","Financials","2452450","US4508281080","NASDAQ"
"LSI","LIFE STORAGE INC","Equity","0.08","89.07","17,174.00","1,529,688.18","1,529,688.18","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.08","323.48","4,691.00","1,517,444.68","1,517,444.68","Financials","2232050","US2253101016","NASDAQ"
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.08","19.61","77,279.00","1,515,441.19","1,515,441.19","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","31.63","47,350.00","1,497,680.50","1,497,680.50","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.08","59.56","25,087.00","1,494,181.72","1,494,181.72","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.08","32.12","46,294.00","1,486,963.28","1,486,963.28","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"CNO","CNO FINANCIAL GROUP INC","Equity","0.08","24.69","60,114.00","1,484,214.66","1,484,214.66","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"AGO","ASSURED GUARANTY LTD","Equity","0.08","33.87","43,218.00","1,463,793.66","1,463,793.66","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.08","65.43","22,304.00","1,459,350.72","1,459,350.72","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.07","32.87","44,246.00","1,454,366.02","1,454,366.02","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","8.58","168,961.00","1,449,685.38","1,449,685.38","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.07","113.90","12,605.00","1,435,709.50","1,435,709.50","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.07","9.25","154,861.00","1,432,464.25","1,432,464.25","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD","Equity","0.07","51.71","27,547.00","1,424,455.37","1,424,455.37","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.07","21.97","64,544.00","1,418,031.68","1,418,031.68","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.07","25.40","55,818.00","1,417,777.20","1,417,777.20","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","30.51","45,830.00","1,398,273.30","1,398,273.30","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.07","53.47","26,139.00","1,397,652.33","1,397,652.33","Financials","2190277","US1637311028","NASDAQ"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.07","31.47","44,077.00","1,387,103.19","1,387,103.19","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"VR","VALIDUS HOLDINGS LTD","Equity","0.07","46.92","29,292.00","1,374,380.64","1,374,380.64","Financials","B23HRW2","BMG9319H1025","New York Stock Exchange Inc."
"MBFI","MB FINANCIAL INC","Equity","0.07","44.52","30,806.00","1,371,483.12","1,371,483.12","Financials","2817651","US55264U1088","NASDAQ"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","16.53","82,847.00","1,369,460.91","1,369,460.91","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"HOMB","HOME BANCSHARES INC","Equity","0.07","23.25","57,920.00","1,346,640.00","1,346,640.00","Financials","B17MTL9","US4368932004","NASDAQ"
"UBSI","UNITED BANKSHARES INC","Equity","0.07","34.75","38,702.00","1,344,894.50","1,344,894.50","Financials","2905794","US9099071071","NASDAQ"
"BOH","BANK OF HAWAII CORP.","Equity","0.07","85.70","15,608.00","1,337,605.60","1,337,605.60","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.07","35.49","37,677.00","1,337,156.73","1,337,156.73","Financials","B86QM90","PR7331747001","NASDAQ"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.07","15.11","88,495.00","1,337,159.45","1,337,159.45","Financials","2528168","US05541T1016","NASDAQ"
"ESNT","ESSENT GROUP LTD","Equity","0.07","43.42","30,489.00","1,323,832.38","1,323,832.38","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.07","41.98","31,460.00","1,320,690.80","1,320,690.80","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"ISBC","INVESTORS BANCORP INC","Equity","0.07","13.88","94,391.00","1,310,147.08","1,310,147.08","Financials","BMHT4M3","US46146L1017","NASDAQ"
"RLGY","REALOGY HOLDINGS CORP","Equity","0.07","26.50","49,309.00","1,306,688.50","1,306,688.50","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"TCF","TCF FINANCIAL CORP","Equity","0.07","20.50","63,536.00","1,302,488.00","1,302,488.00","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.07","69.02","18,865.00","1,302,062.30","1,302,062.30","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.07","13.32","97,120.00","1,293,638.40","1,293,638.40","Financials","BLP5GX1","US63938C1080","NASDAQ"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.07","403.00","3,205.00","1,291,615.00","1,291,615.00","Financials","2355582","US31946M1036","NASDAQ"
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.07","36.08","35,686.00","1,287,550.88","1,287,550.88","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.07","18.48","69,250.00","1,279,740.00","1,279,740.00","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"EVR","EVERCORE INC CLASS A","Equity","0.07","90.00","14,194.00","1,277,460.00","1,277,460.00","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.06","68.90","17,983.00","1,239,028.70","1,239,028.70","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.06","18.77","65,934.00","1,237,581.18","1,237,581.18","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","34.73","34,446.00","1,196,309.58","1,196,309.58","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.06","23.20","51,205.00","1,187,956.00","1,187,956.00","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","15.85","74,905.00","1,187,244.25","1,187,244.25","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.06","17.99","65,688.00","1,181,727.12","1,181,727.12","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","42.17","27,993.00","1,180,464.81","1,180,464.81","Financials","2264235","US1491501045","NASDAQ"
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.06","18.19","64,785.00","1,178,439.15","1,178,439.15","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.06","28.07","41,915.00","1,176,554.05","1,176,554.05","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"FULT","FULTON FINANCIAL CORP","Equity","0.06","17.90","64,942.00","1,162,461.80","1,162,461.80","Financials","2356585","US3602711000","NASDAQ"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.06","75.38","15,366.00","1,158,289.08","1,158,289.08","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","71.92","16,099.00","1,157,840.08","1,157,840.08","Financials","2918510","US9027881088","NASDAQ"
"MFA","MFA FINANCIAL REIT INC","Equity","0.06","7.92","145,603.00","1,153,175.76","1,153,175.76","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.06","39.39","28,747.00","1,132,344.33","1,132,344.33","Financials","2370585","US37637Q1058","NASDAQ"
"PRA","PROASSURANCE CORP","Equity","0.06","57.15","19,764.00","1,129,512.60","1,129,512.60","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.06","88.38","12,778.00","1,129,319.64","1,129,319.64","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.06","13.44","83,570.00","1,123,180.80","1,123,180.80","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.06","32.18","34,824.00","1,120,636.32","1,120,636.32","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.06","851.28","1,304.00","1,110,069.12","1,110,069.12","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.06","45.05","24,580.00","1,107,329.00","1,107,329.00","Financials","2266026","US32020R1095","NASDAQ"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.06","34.25","32,213.00","1,103,295.25","1,103,295.25","Financials","2941981","US9388241096","NASDAQ"
"VLY","VALLEY NATIONAL","Equity","0.06","11.22","97,628.00","1,095,386.16","1,095,386.16","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.06","17.79","60,844.00","1,082,414.76","1,082,414.76","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"GEO","GEO GROUP REIT INC","Equity","0.06","23.60","45,868.00","1,082,484.80","1,082,484.80","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.06","29.20","36,990.00","1,080,108.00","1,080,108.00","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.05","16.26","64,456.00","1,048,054.56","1,048,054.56","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","19.61","52,974.00","1,038,820.14","1,038,820.14","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","22.95","44,501.00","1,021,297.95","1,021,297.95","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.05","8.96","112,345.00","1,006,611.20","1,006,611.20","Real Estate","B6S2DF5","US23317H1023","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.05","25.49","39,389.00","1,004,025.61","1,004,025.61","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.05","31.45","31,559.00","992,530.55","992,530.55","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.05","22.50","43,718.00","983,655.00","983,655.00","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.05","34.92","28,035.00","978,982.20","978,982.20","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","37.17","25,200.00","936,684.00","936,684.00","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.05","26.51","35,090.00","930,235.90","930,235.90","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","31.12","29,028.00","903,351.36","903,351.36","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.05","40.60","22,195.00","901,117.00","901,117.00","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.04","60.66","14,197.00","861,190.02","861,190.02","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","21.59","39,457.00","851,876.63","851,876.63","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.04","92.32","9,200.00","849,344.00","849,344.00","Financials","2109091","US05561Q2012","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.04","27.36","30,985.00","847,749.60","847,749.60","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.04","11.29","74,174.00","837,424.46","837,424.46","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.04","121.84","6,777.00","825,709.68","825,709.68","Financials","2311711","US29530P1021","NASDAQ"
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","39.70","20,051.00","796,024.70","796,024.70","Financials","2243911","US4590441030","NASDAQ"
"TRMK","TRUSTMARK CORP","Equity","0.04","31.86","24,562.00","782,545.32","782,545.32","Financials","2340210","US8984021027","NASDAQ"
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.04","9.65","80,583.00","777,625.95","777,625.95","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"PCH","POTLATCH REIT CORP","Equity","0.04","49.90","14,900.00","743,510.00","743,510.00","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.04","17.83","41,536.00","740,586.88","740,586.88","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.04","53.44","13,451.00","718,821.44","718,821.44","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.04","27.74","25,884.00","718,022.16","718,022.16","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","21.56","32,984.00","711,135.04","711,135.04","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"FNGN","FINANCIAL ENGINES INC","Equity","0.04","30.30","23,357.00","707,717.10","707,717.10","Financials","B65V2X6","US3174851002","NASDAQ"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.04","13.41","51,151.00","685,934.91","685,934.91","Financials","B3KWJV0","US14057J1016","NASDAQ"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","22.34","29,341.00","655,477.94","655,477.94","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.03","19.60","30,481.00","597,427.60","597,427.60","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","25.70","22,713.00","583,724.10","583,724.10","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.03","3.11","186,389.00","579,669.79","579,669.79","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.03","4.13","136,850.00","565,190.50","565,190.50","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","33.20","16,576.00","550,323.20","550,323.20","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"QCP","QUALITY CARE PROPERTIES INC","Equity","0.02","13.81","34,899.00","481,955.19","481,955.19","Real Estate","BYNWVQ3","US7475451016","New York Stock Exchange Inc."
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.02","7.12","67,530.00","480,813.60","480,813.60","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.02","5.66","62,821.00","355,566.86","355,566.86","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.02","10.07","34,961.00","352,057.27","352,057.27","Financials","B1H4YP4","US0323593097","NASDAQ"
 
