iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2018"
Total Net Assets,"1,911,852,555.07"
Shares Outstanding,"15,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","1.28","144.83","167,332.00","24,234,693.56","24,234,693.56","Financials","2692665","US6934751057","New York Stock Exchange Inc."
"AMT","AMERICAN TOWER REIT CORP","Equity","1.23","148.24","157,453.00","23,340,832.72","23,340,832.72","Real Estate","B7FBFL2","US03027X1000","New York Stock Exchange Inc."
"CB","CHUBB LTD","Equity","1.22","139.72","166,015.00","23,195,615.80","23,195,615.80","Financials","B3BQMF6","CH0044328745","New York Stock Exchange Inc."
"BLK","BLACKROCK INC","Equity","1.16","502.76","43,955.00","22,098,815.80","22,098,815.80","Financials","2494504","US09247X1019","New York Stock Exchange Inc."
"SCHW","CHARLES SCHWAB CORP","Equity","1.15","51.06","427,963.00","21,851,790.78","21,851,790.78","Financials","2779397","US8085131055","New York Stock Exchange Inc."
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","1.02","176.21","110,375.00","19,449,178.75","19,449,178.75","Real Estate","2812452","US8288061091","New York Stock Exchange Inc."
"CME","CME GROUP INC CLASS A","Equity","1.02","159.12","121,360.00","19,310,803.20","19,310,803.20","Financials","2965839","US12572Q1058","NASDAQ"
"BK","BANK OF NEW YORK MELLON CORP","Equity","1.01","53.47","360,210.00","19,260,428.70","19,260,428.70","Financials","B1Z77F6","US0640581007","New York Stock Exchange Inc."
"SPGI","S&P GLOBAL INC","Equity","0.95","200.44","89,565.00","17,952,408.60","17,952,408.60","Financials","BYV2325","US78409V1044","New York Stock Exchange Inc."
"AIG","AMERICAN INTERNATIONAL GROUP INC","Equity","0.93","55.21","319,941.00","17,663,942.61","17,663,942.61","Financials","2027342","US0268747849","New York Stock Exchange Inc."
"MET","METLIFE INC","Equity","0.87","45.74","362,298.00","16,571,510.52","16,571,510.52","Financials","2573209","US59156R1086","New York Stock Exchange Inc."
"CCI","CROWN CASTLE INTERNATIONAL REIT CO","Equity","0.86","110.83","147,845.00","16,385,661.35","16,385,661.35","Real Estate","BTGQCX1","US22822V1017","New York Stock Exchange Inc."
"COF","CAPITAL ONE FINANCIAL CORP","Equity","0.86","94.32","173,433.00","16,358,200.56","16,358,200.56","Financials","2654461","US14040H1059","New York Stock Exchange Inc."
"ICE","INTERCONTINENTAL EXCHANGE INC","Equity","0.80","73.91","206,440.00","15,257,980.40","15,257,980.40","Financials","BFSSDS9","US45866F1049","New York Stock Exchange Inc."
"PRU","PRUDENTIAL FINANCIAL INC","Equity","0.80","100.91","149,690.00","15,105,217.90","15,105,217.90","Financials","2819118","US7443201022","New York Stock Exchange Inc."
"MMC","MARSH & MCLENNAN INC","Equity","0.79","83.36","180,834.00","15,074,322.24","15,074,322.24","Financials","2567741","US5717481023","New York Stock Exchange Inc."
"BBT","BB AND T CORP","Equity","0.74","50.81","277,908.00","14,120,505.48","14,120,505.48","Financials","2830904","US0549371070","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.68","46.54","275,919.00","12,841,270.26","12,841,270.26","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.66","130.14","96,322.00","12,535,345.08","12,535,345.08","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"AON","AON PLC CLASS A","Equity","0.66","143.55","87,147.00","12,509,951.85","12,509,951.85","Financials","B5BT0K0","GB00B5BT0K07","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.66","65.62","190,049.00","12,471,015.38","12,471,015.38","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.66","60.01","207,563.00","12,455,855.63","12,455,855.63","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"EQIX","EQUINIX REIT INC","Equity","0.65","439.28","28,319.00","12,439,970.32","12,439,970.32","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"STI","SUNTRUST BANKS INC","Equity","0.63","72.07","165,678.00","11,940,413.46","11,940,413.46","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.63","95.12","125,272.00","11,915,872.64","11,915,872.64","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.61","217.83","53,432.00","11,639,092.56","11,639,092.56","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.61","88.31","130,306.00","11,507,322.86","11,507,322.86","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.54","119.08","86,351.00","10,282,677.08","10,282,677.08","Financials","2702337","US74144T1088","NASDAQ"
"MCO","MOODYS CORP","Equity","0.54","171.12","59,503.00","10,182,153.36","10,182,153.36","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.49","34.18","269,848.00","9,223,404.64","9,223,404.64","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.47","173.35","51,788.00","8,977,449.80","8,977,449.80","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.47","121.42","73,455.00","8,918,906.10","8,918,906.10","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.47","71.41","124,443.00","8,886,474.63","8,886,474.63","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.46","176.85","49,289.00","8,716,759.65","8,716,759.65","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.45","65.43","131,325.00","8,592,594.75","8,592,594.75","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"WELL","WELLTOWER INC","Equity","0.44","62.60","132,683.00","8,305,955.80","8,305,955.80","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.43","109.22","75,444.00","8,239,993.68","8,239,993.68","Financials","2648668","US6658591044","NASDAQ"
"KEY","KEYCORP","Equity","0.42","20.87","378,822.00","7,906,015.14","7,906,015.14","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.40","145.67","51,602.00","7,516,863.34","7,516,863.34","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.39","159.42","47,057.00","7,501,826.94","7,501,826.94","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"RF","REGIONS FINANCIAL CORP","Equity","0.39","18.61","400,904.00","7,460,823.44","7,460,823.44","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.39","28.94","253,130.00","7,325,582.20","7,325,582.20","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.38","29.59","244,686.00","7,240,258.74","7,240,258.74","Financials","2336747","US3167731005","NASDAQ"
"VTR","VENTAS REIT INC","Equity","0.38","56.38","127,161.00","7,169,337.18","7,169,337.18","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.36","125.53","55,107.00","6,917,581.71","6,917,581.71","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.36","39.78","173,057.00","6,884,207.46","6,884,207.46","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.35","52.70","127,863.00","6,738,380.10","6,738,380.10","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.34","158.25","41,141.00","6,510,563.25","6,510,563.25","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.32","15.44","394,844.00","6,096,391.36","6,096,391.36","Financials","2445966","US4461501045","NASDAQ"
"CMA","COMERICA INC","Equity","0.31","96.94","61,458.00","5,957,738.52","5,957,738.52","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"SIVB","SVB FINANCIAL GROUP","Equity","0.31","307.88","18,937.00","5,830,323.56","5,830,323.56","Financials","2808053","US78486Q1013","NASDAQ"
"MKL","MARKEL CORP","Equity","0.31","1,170.00","4,961.00","5,804,370.00","5,804,370.00","Financials","2566436","US5705351048","New York Stock Exchange Inc."
"FRC","FIRST REPUBLIC BANK","Equity","0.30","98.86","57,818.00","5,715,887.48","5,715,887.48","Financials","B4WHY15","US33616C1009","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.30","55.77","101,644.00","5,668,685.88","5,668,685.88","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.30","240.45","23,541.00","5,660,433.45","5,660,433.45","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.30","59.81","94,340.00","5,642,475.40","5,642,475.40","Financials","2299011","US2692464017","NASDAQ"
"AMTD","TD AMERITRADE HOLDING CORP","Equity","0.29","57.15","97,350.00","5,563,552.50","5,563,552.50","Financials","2983154","US87236Y1082","NASDAQ"
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.29","20.94","265,013.00","5,549,372.22","5,549,372.22","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.29","58.08","95,270.00","5,533,281.60","5,533,281.60","Financials","2803014","US74251V1026","NASDAQ"
"CSGP","COSTAR GROUP INC","Equity","0.28","415.85","13,006.00","5,408,545.10","5,408,545.10","Industrials","2262864","US22160N1090","NASDAQ"
"CBRE","CBRE GROUP INC CLASS A","Equity","0.28","49.80","108,130.00","5,384,874.00","5,384,874.00","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.28","68.10","77,948.00","5,308,258.80","5,308,258.80","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"MSCI","MSCI INC","Equity","0.28","166.19","31,827.00","5,289,329.13","5,289,329.13","Financials","B2972D2","US55354G1004","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.27","56.23","92,378.00","5,194,414.94","5,194,414.94","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.25","21.32","225,472.00","4,807,063.04","4,807,063.04","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.25","50.78","93,351.00","4,740,363.78","4,740,363.78","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.25","127.44","36,706.00","4,677,812.64","4,677,812.64","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.24","71.35","65,002.00","4,637,892.70","4,637,892.70","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"ACGL","ARCH CAPITAL GROUP LTD","Equity","0.23","30.56","145,267.00","4,439,359.52","4,439,359.52","Financials","2740542","BMG0450A1053","NASDAQ"
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.23","71.92","61,690.00","4,436,744.80","4,436,744.80","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"NLY","ANNALY CAPITAL MANAGEMENT REIT INC","Equity","0.23","10.72","413,496.00","4,432,677.12","4,432,677.12","Financials","2113456","US0357104092","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.23","25.90","167,520.00","4,338,768.00","4,338,768.00","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.22","91.59","46,299.00","4,240,525.41","4,240,525.41","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.22","93.97","44,966.00","4,225,455.02","4,225,455.02","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"ALLY","ALLY FINANCIAL INC","Equity","0.22","26.76","153,347.00","4,103,565.72","4,103,565.72","Financials","B72XK05","US02005N1000","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.22","100.78","40,593.00","4,090,962.54","4,090,962.54","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.21","75.63","53,263.00","4,028,280.69","4,028,280.69","Financials","2196888","US1720621010","NASDAQ"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Equity","0.21","40.50","97,935.00","3,966,367.50","3,966,367.50","Financials","BNBRDD4","US31620R3030","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.21","26.99","146,561.00","3,955,681.39","3,955,681.39","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.21","97.13","40,231.00","3,907,637.03","3,907,637.03","Financials","B5834C5","US12503M1080","NASDAQ"
"BEN","FRANKLIN RESOURCES INC","Equity","0.21","34.32","113,681.00","3,901,531.92","3,901,531.92","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.20","91.40","41,675.00","3,809,095.00","3,809,095.00","Financials","2965107","US6311031081","NASDAQ"
"DRE","DUKE REALTY REIT CORP","Equity","0.20","29.12","127,336.00","3,708,024.32","3,708,024.32","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.19","38.48","95,856.00","3,688,538.88","3,688,538.88","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.19","51.70","70,339.00","3,636,526.30","3,636,526.30","Financials","2989828","US9897011071","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.19","35.11","100,345.00","3,523,112.95","3,523,112.95","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"Y","ALLEGHANY CORP","Equity","0.18","629.27","5,460.00","3,435,814.20","3,435,814.20","Financials","2016801","US0171751003","New York Stock Exchange Inc."
"EWBC","EAST WEST BANCORP INC","Equity","0.18","64.74","51,689.00","3,346,345.86","3,346,345.86","Financials","2487407","US27579R1041","NASDAQ"
"REG","REGENCY CENTERS REIT CORP","Equity","0.18","63.63","52,571.00","3,345,092.73","3,345,092.73","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.17","88.07","37,721.00","3,322,088.47","3,322,088.47","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.17","125.50","26,112.00","3,277,056.00","3,277,056.00","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.17","103.11","31,538.00","3,251,883.18","3,251,883.18","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"RGA","REINSURANCE GROUP OF AMERICA INC","Equity","0.17","141.50","22,890.00","3,238,935.00","3,238,935.00","Financials","2731193","US7593516047","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.17","218.35","14,607.00","3,189,438.45","3,189,438.45","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.17","39.73","79,140.00","3,144,232.20","3,144,232.20","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.16","160.01","19,390.00","3,102,593.90","3,102,593.90","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"CPT","CAMDEN PROPERTY TRUST REIT TRUST","Equity","0.16","92.59","33,097.00","3,064,451.23","3,064,451.23","Real Estate","2166320","US1331311027","New York Stock Exchange Inc."
"VOYA","VOYA FINANCIAL INC","Equity","0.16","50.52","60,196.00","3,041,101.92","3,041,101.92","Financials","BKWQ2N2","US9290891004","New York Stock Exchange Inc."
"AGNC","AGNC INVESTMENT REIT CORP","Equity","0.15","19.47","150,361.00","2,927,528.67","2,927,528.67","Financials","BYYHJL8","US00123Q1040","NASDAQ"
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Equity","0.15","90.99","31,655.00","2,880,288.45","2,880,288.45","Real Estate","2563125","US29472R1086","New York Stock Exchange Inc."
"SEIC","SEI INVESTMENTS","Equity","0.15","59.94","46,801.00","2,805,251.94","2,805,251.94","Financials","2793610","US7841171033","NASDAQ"
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.15","201.36","13,883.00","2,795,480.88","2,795,480.88","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.15","112.69","24,743.00","2,788,288.67","2,788,288.67","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.15","171.01","16,222.00","2,774,124.22","2,774,124.22","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"SUI","SUN COMMUNITIES REIT INC","Equity","0.15","96.96","28,549.00","2,768,111.04","2,768,111.04","Real Estate","2860257","US8666741041","New York Stock Exchange Inc."
"VER","VEREIT INC","Equity","0.14","7.63","346,202.00","2,641,521.26","2,641,521.26","Real Estate","BYVVTJ1","US92339V1008","New York Stock Exchange Inc."
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.14","193.77","13,467.00","2,609,500.59","2,609,500.59","Financials","B03Q9D0","US57060D1081","NASDAQ"
"WRB","WR BERKLEY CORP","Equity","0.14","75.81","34,357.00","2,604,604.17","2,604,604.17","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Equity","0.14","36.32","71,619.00","2,601,202.08","2,601,202.08","Real Estate","BFPK4S5","US36467J1088","NASDAQ"
"KRC","KILROY REALTY REIT CORP","Equity","0.14","72.95","35,249.00","2,571,414.55","2,571,414.55","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"KIM","KIMCO REALTY REIT CORP","Equity","0.13","16.69","151,569.00","2,529,686.61","2,529,686.61","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.13","54.30","46,306.00","2,514,415.80","2,514,415.80","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"WPC","W. P. CAREY REIT INC","Equity","0.13","65.38","38,219.00","2,498,758.22","2,498,758.22","Real Estate","B826YT8","US92936U1097","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.13","56.00","44,430.00","2,488,080.00","2,488,080.00","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.13","44.61","54,443.00","2,428,702.23","2,428,702.23","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.13","29.26","82,113.00","2,402,626.38","2,402,626.38","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.13","42.65","56,122.00","2,393,603.30","2,393,603.30","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"FCEA","FOREST CITY REALTY REIT INC TRUST","Equity","0.13","24.97","95,314.00","2,379,990.58","2,379,990.58","Real Estate","BD8Q486","US3456051099","New York Stock Exchange Inc."
"CFR","CULLEN FROST BANKERS INC","Equity","0.12","110.49","20,714.00","2,288,689.86","2,288,689.86","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.12","59.06","38,723.00","2,286,980.38","2,286,980.38","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.12","53.13","42,834.00","2,275,770.42","2,275,770.42","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"CIT","CIT GROUP INC","Equity","0.12","52.93","42,843.00","2,267,679.99","2,267,679.99","Financials","B4Z73G0","US1255818015","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.12","18.23","124,102.00","2,262,379.46","2,262,379.46","Financials","B1W41J2","US7127041058","NASDAQ"
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.12","42.86","52,700.00","2,258,722.00","2,258,722.00","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.12","66.87","33,724.00","2,255,123.88","2,255,123.88","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.12","50.22","44,791.00","2,249,404.02","2,249,404.02","Financials","2619772","US6952631033","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.12","31.28","71,816.00","2,246,404.48","2,246,404.48","Consumer Discretionary","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.12","66.80","33,607.00","2,244,947.60","2,244,947.60","Financials","2213204","US2005251036","NASDAQ"
"LAMR","LAMAR ADVERTISING COMPANY CLAS","Equity","0.12","73.63","30,107.00","2,216,778.41","2,216,778.41","Real Estate","BSPHGN6","US5128161099","NASDAQ"
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.12","38.84","56,513.00","2,194,964.92","2,194,964.92","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.12","61.92","35,365.00","2,189,800.80","2,189,800.80","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.11","17.89","119,958.00","2,146,048.62","2,146,048.62","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.11","22.84","93,538.00","2,136,407.92","2,136,407.92","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.11","64.53","32,981.00","2,128,263.93","2,128,263.93","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.11","66.29","31,946.00","2,117,700.34","2,117,700.34","Financials","B75JX34","US50212V1008","NASDAQ"
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.11","32.55","64,825.00","2,110,053.75","2,110,053.75","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.11","49.42","42,656.00","2,108,059.52","2,108,059.52","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.11","29.69","70,921.00","2,105,644.49","2,105,644.49","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"SBNY","SIGNATURE BANK","Equity","0.11","109.71","19,165.00","2,102,592.15","2,102,592.15","Financials","B00JQL9","US82669G1040","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.11","110.30","19,051.00","2,101,325.30","2,101,325.30","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.11","17.89","116,696.00","2,087,691.44","2,087,691.44","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD CLASS A","Equity","0.11","45.87","45,234.00","2,074,883.58","2,074,883.58","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.11","22.14","92,670.00","2,051,713.80","2,051,713.80","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.11","41.25","48,930.00","2,018,362.50","2,018,362.50","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.11","114.80","17,524.00","2,011,755.20","2,011,755.20","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"HTA","HEALTHCARE TRUST OF AMERICA REIT I","Equity","0.11","27.32","73,495.00","2,007,883.40","2,007,883.40","Real Estate","BT9QF28","US42225P5017","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.10","30.36","65,051.00","1,974,948.36","1,974,948.36","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.10","56.72","34,795.00","1,973,572.40","1,973,572.40","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","17.69","108,589.00","1,920,939.41","1,920,939.41","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
